video_id,comment
iLERE4VmtZc,"bro and sis, i mean media sosial gak seharusnya ditindak sampai sejauh itu, karena dari yang saya alami sendiri, banyak ability/kemampuan yang bisa kudapatkan, semisalnya ini peraturan sudah ada dari dulu, i cann&#39;t get ability ngoding, fotografi or videografi, graphic design, drawing, and many things, that all ability i can do because media social and now you what to block all, i don&#39;t get it, i need an more explanation???"
iLERE4VmtZc,Saya mah oke oke saja tapi mungkin beberapa youtuber roleplay akan jadi tidak laku dan beberapa game akan bangkrut
iLERE4VmtZc,Alhamdulillah . Jgn sampai generasi anak umur 16 THN main game Mulu . Tawuran dll . Semoga terlaksana . Amiiin
iLERE4VmtZc,Game online nya juga minta tolong dibatasi
iLERE4VmtZc,sebelum terlambat...
iLERE4VmtZc,Cerdas Sangat Setujuh
iLERE4VmtZc,"Saya sangat setuju dengan aturan ini bagi anak dibawah 16 tahun dilarang main sosmed<br><br>Jika ada anak yang ketahuan main sosmed, Komdigi wajib langsung blokir tanpa menunggu laporan"
iLERE4VmtZc,Aku udah 17 tahun
iLERE4VmtZc,Segerakan<br>Jangan omon omon lg
iLERE4VmtZc,Eh kita kan hp ini beli bukan ngerongsok sembarangan
19eKDDkJt6w,Kamu jahat banget sih 🤬
19eKDDkJt6w,lu blokir gw buat akun wkkwkwk Gampang lu blokir berapa kali gw tetap main
19eKDDkJt6w,Dasar pemerintah Dajjal ngapain Hapus Roblox 🤬🖕
19eKDDkJt6w,Udah la mending jangan di ban aah👎👎👎👎👎
19eKDDkJt6w,"Gimana anak anak nonton nissa sabyan, alma esbeye, sholawat, ibra berkisah, entong emang anak anak gak boleh hah"
19eKDDkJt6w,gimana nonton nissa sabyan kamu benci nissa sabyan hah sholawatnya merdu banget ayo jawab kenapa sih
19eKDDkJt6w,pliss jangan di blokir roblox 😭😭😭😭
19eKDDkJt6w,Woi pemerintah
19eKDDkJt6w,Bruh🗿 orang sudah lewat tanggal 28 maret kok sudah bulan april😂😂
19eKDDkJt6w,Ya roblox akan blokir kalo anak membikin steres anak lalu kalo anak main perang perang di roblox kalo makin main dia memukul memukul ayah dan bunda jadi anak diatas umur 7 tetap tidak boleh
19eKDDkJt6w,💢💢💢💢💢
19eKDDkJt6w,alah komdigi taik gimn tuh dengan igrs nya masa game dewasa di kasih umur untuk 3 tahun kocag bet ini mh bukan indonesia emas tpi indonesia cemas😂
19eKDDkJt6w,Ayo aku pengen akun roblox lama atau saya ngamuk kapan
19eKDDkJt6w,😂😂😂😂16
19eKDDkJt6w,Kau pembohong
19eKDDkJt6w,itu bohong bohong gak usah demo🥳🥳
19eKDDkJt6w,itu bohong
19eKDDkJt6w,Jangan dihapus roblox😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭
19eKDDkJt6w,Jangan dihapus roblox
19eKDDkJt6w,😡😡😡😡😡😠😠😡😡
19eKDDkJt6w,💔😭😭😭😭😢
19eKDDkJt6w,Judol judol kaga di belokir ni ya ehem bikin perinta elit blokir judol sulit 😂
19eKDDkJt6w,Katanya roblox jadi tambah bagus rupanya tambah burik😂😂
19eKDDkJt6w,Gak jelas bener pengusaha kecil doang diperbesar harus sepele diperbesar juga nggak usah dilarang lah sama main ini kok daripada aku gak boleh main ditambah lagi ku kau
19eKDDkJt6w,😡😡😡😡😡😡😡🤬😂
19eKDDkJt6w,bro kita kita demo di akun goblok ini
19eKDDkJt6w,Guys jangan percaya sama dia itu cuman caper alay dia suka bobong orang lain 28 maret 03 2026 kan itu udah tanggal selasa 31 maret 2026 itu cuman hoaks guys jangan percaya plis
19eKDDkJt6w,aku harus balas dendam ke pemerintah sok ngatur aku marah besarrrr
19eKDDkJt6w,Woy ayok demo berotak roblox youtube jang diban ayok demo😡😡😡😡😡😡😡😡😡😡😡😡😡
19eKDDkJt6w,Padahal bisa tes IQ
19eKDDkJt6w,Tapi katanya udah ada yang diblokir dari Roblox
19eKDDkJt6w,oy hoax jir
19eKDDkJt6w,Kalau anak penjabat bagaimana
19eKDDkJt6w,Pemerintah THOLOL
19eKDDkJt6w,"Lu punya otak gua dah main hampir 6 tahun lu baru ngebban Roblox se karang. Judok, dulu korupsi tuh, berbahaya apa dulu Roblox game bocil sekarang aja bocil gabisa main. Membantu apa ff , ml game lain ga gara-gara Roblox rame baru gua udah bermain 6 tahun usah top up lah main seneng dan pemerintah blokir otaknya mana di kaki ha"
19eKDDkJt6w,Yang bener bu bu bu ah koruptor dibiarin gajelas
19eKDDkJt6w,WOI LU GK MIKIRIN KORUPTOR MIKIR LAH
19eKDDkJt6w,Emang babi harusnya ma gini misalnya orang tua harus ngajarin cara makan ikan yg mana yg ada duri atau tidak terus harusnya pemerintah di upgrade lagi dong kayak lafe dietas emang pemerintah goblok tapi korupsi gk di berhenti in
19eKDDkJt6w,Diem Luh sok tau
19eKDDkJt6w,dy boong
19eKDDkJt6w,Gila
19eKDDkJt6w,Hoaxxxx
19eKDDkJt6w,Dinsini aman 😂😂😂😂
19eKDDkJt6w,Kalo sosmed di di hapus kita main judi aja🧢🧢<br><br>Kan gak judi gak di hapus
19eKDDkJt6w,😠😠😠😠😠😠😡😠😠😠😡😡😠👎👎👎👎👎👎👎👎👎👎😠😠😠😡 sound system horeg
19eKDDkJt6w,Kenapa judi tidak di kisah kan? Mencuri juga sama
19eKDDkJt6w,Hoax
19eKDDkJt6w,Dia shaitan ges atau anak setan
19eKDDkJt6w,Betul itu sok jago blokir Roblox YOU TUBE DASAR PEMERINTAH GA TAU DIRI
19eKDDkJt6w,Hoax ajingg
19eKDDkJt6w,Plis jangan ini hoax kan 😭😭😭
19eKDDkJt6w,"Hoax guys tadi aku liat roblox, Instagram, tiktok, YouTube masih ada lohhh hoax hoaxx"
19eKDDkJt6w,Aku disini apa woy aku dibawah 16 tahun 😂😂
19eKDDkJt6w,Dasar cuman bikin peraturan peraturannya tuh Bikin orang marah aja kalau aja nggak ada peraturan
19eKDDkJt6w,HP HP gua kok lu yang ngatur emng yang beli HP bapak mu ta sk penak mu dewe sesok sabtu yaallah dunia iki ra adel 😢😢😢😢😢
19eKDDkJt6w,yang dihapus roblox tiktok youtube😢😢😢😢😢😢
19eKDDkJt6w,dasar presiden
19eKDDkJt6w,Setuju kalo pemerintah itu jahat<br>👇<br>👇<br>👇<br>👇
19eKDDkJt6w,"Eh pemerintah tolol, lu nggak ngurusin korupsi atau penjudi gak? Lu itu tolol banget kaya anak-anak, masa roblox mau dinonaktifkan mikir dulu kids😡😡😡😡😡"
19eKDDkJt6w,Nanti gua main apa demo  demi roblox
19eKDDkJt6w,Ì
19eKDDkJt6w,Gas demo 🔥🔥🔥🔥🔥🔥
19eKDDkJt6w,Ayo demo pemerinta agar semua tidak diblokir😡😡😡😡😡😡
19eKDDkJt6w,GW YG MAU JADI YOUTUBERS BELUM TERWUJUD KAN😭💔<br>Tidak mendukung Cita-cita Kita ini mah💔
19eKDDkJt6w,ff ml di blokir enggak
19eKDDkJt6w,ff jangan 😢😢😢
19eKDDkJt6w,"PEMERINTAH PLEASE DI BAWAH 6 TAHUN AJA, INI HP KITA UNTUK BELAJAR JUGA BUKAN CUMA UNTUK SOSMED"
19eKDDkJt6w,Kenapa sih cuma Roblox gak game lain benci kah karena sukses game Roblox hah
19eKDDkJt6w,Mikirlah kalau 16 tahun ke atas mereka kebanyakan memikirkan pelajaran yang semakin sulit justru banyak pemain yang dibawah 16 tahun sungguh merugikan orang yang sudah membuat aku pro dan tiba tiba dibanned aku saja pake age group aku 15 tahun malah jadi 9-12 tahun gajelas emang lama lama mentang mentang sudah sukses seenaknya banget 😡
19eKDDkJt6w,Jangan di blokir😭😡
19eKDDkJt6w,judol kapan di atasi 😢
19eKDDkJt6w,demoooooooooioooooooooooo
19eKDDkJt6w,GAK SETUJU MASA GAME JUDI DAN KORUP TIDAK DI NONAKTIFKAN ITU NAMA NYA BUKAN BUAT PERLINDUNGAN ANAK TAPI PENGSTREESAN ANAK NANTI KALO ANAK ANAK GAK MAIN NANTI KALO MALAH MAIN GAME JUDI NAH KAN GAK LUCU MENDING LU HAPUS GAME JUDI JUDI LEBIH BERBAHAYA
19eKDDkJt6w,"aku <a href=""https://www.youtube.com/watch?v=19eKDDkJt6w&amp;t=27"">0:27</a>  <a href=""https://www.youtube.com/watch?v=19eKDDkJt6w&amp;t=27"">0:27</a>"
19eKDDkJt6w,Jelek Ah Aturan Itu Ah
19eKDDkJt6w,Roblox dibatasi epep pun tiba
19eKDDkJt6w,kenapaya kombigi mengusik kesenangan kita padahal kita cuma main-main dan main itu doang kita bisa stress kalau dibatasi terus tidak bisa main lagi kalau bisa main lagi ya tidak apa-apa soalnya umurku baru 12 tahun
19eKDDkJt6w,Game wildcraft animal SIM online gak di blokir??
19eKDDkJt6w,"apalah memang ada baiknya, membatasi individualisme, tapi potensi bullying itu makin tinggi wak"
19eKDDkJt6w,"Seharusnya gini <br>Kan anak kita lagi belajar makan ikan dan di ikan itu ada durinya,kita buang durinya bukan nyuruh jangan makan ikannya dan seharusnya gitu😤"
19eKDDkJt6w,Iya woi ayo kita demo berantai yang masih di rumah ayo kita demo berteriak!!!🤬🤬😭
19eKDDkJt6w,Ayo semua demo robot gak boleh dihapus!!!!!🤬🤬🤬
19eKDDkJt6w,Ayo kita semua demo!!!🤬🤬🤬
19eKDDkJt6w,"Yg komen korup diurusin, itu urusan KPK ya dek"
19eKDDkJt6w,Youtube kids era coming in 2045 fr🥀
19eKDDkJt6w,Coba deh Jepang bisa sukses karna program game lohh
19eKDDkJt6w,Kita tidak adil roblox gk bisa main robloxxx 😡😡😡
19eKDDkJt6w,Menurut kami semua ide kalian itu BODOH kalian GK sadar ap! Indonesia ini udh GK baik-baik saja
19eKDDkJt6w,Kenapa ada youtuber si tapi gilirab judol gk pili kasi loh
19eKDDkJt6w,pemerintah h4r4m ini mah lah game lain free fire yang mengajari cara membunuh orang tidak diberi pembatasan usia aku benci pemerintah
19eKDDkJt6w,<b>DI BATASI</b>
19eKDDkJt6w,<b>djjdbdhejsn</b> di BATASI
19eKDDkJt6w,Gob*og cok cepet join sok ngatur🧌🛝🪬🩻🫏🫛🪻🪼🪽🪿🫎🫚🪭🪮🪈🪈🪇🛜🪯🪸🪷🫘🫗🫙🛝🛞🛟🪬🪩🪫🫧🪪🪙🪅
19eKDDkJt6w,Gob*og cok cepet join sok ngatur🧌🛝🪬🩻🫏🫛🪻🪼🪽🪿🫎🫚🪭🪮🪈🪈🪇🛜🪯🪸🪷🫘🫗🫙🛝🛞🛟🪬🪩🪫🫧🪪🪙🪅
19eKDDkJt6w,ye elah gimana sih awas aja lu blokir robolx Mulu etdah coy
19eKDDkJt6w,"Heh komdigi, yang lu blokir itu konten negatif bodoh, bukan se aplikasi nya"
19eKDDkJt6w,Gw ga pernah buka situs gelap lol
19eKDDkJt6w,Gw masih mau main mlbb lol
19eKDDkJt6w,Gw masih mau main mlbb lol
19eKDDkJt6w,AYO DEMO AJA KUMPUL DI SINI <br>SOK² BLOKIR AYO KITA BERONTAK BIAR ROBLOX DAN YOUTUBE DAN FACEBOOK JANGAN DI BAN AYO DEMO SAJA<br>👇<br>👇
V_mvjaonG-w,"Hoax itu mah <a href=""https://www.youtube.com/watch?v=V_mvjaonG-w&amp;t=36"">0:36</a>"
V_mvjaonG-w,Gw bisa mempertahankan diri 😂🗿
V_mvjaonG-w,Ini baru bener bahaya buat anak
V_mvjaonG-w,Untung Gw Dibantu Bikin Akun Oleh Om Gw😂
V_mvjaonG-w,"Sangat setuju , Karena merusak  mata dan kerusakan moral anak  bangsa kita . Trmksh kalau berita ini benar adanya ."
V_mvjaonG-w,Hp di batasi masa koruptor di biarin😂 dan situs judol masa GK di hapus
V_mvjaonG-w,Banyak buzzer
V_mvjaonG-w,Nanti kalau kartun yang cuma tayang di youtube gmn?
V_mvjaonG-w,"Kurang setuju, gimana bagi anak tertentu yang jadi content creator dmei nafkahi keluarga dan banting tulang bertahun tahun dan dapet banyak subscriber dan ada ginian, sia2 usahanya mereka, ini gak adil kebijakannya, gaj ngerti sape yang untuk kekeluargaan"
V_mvjaonG-w,100% SANGAT SETUJU BNGT.
V_mvjaonG-w,Nice
V_mvjaonG-w,Dah telattt
V_mvjaonG-w,Oke 👍
V_mvjaonG-w,😭😭😭😭😭😭😭😭😭😭😭😭😭😭 iya sih demi keselamatan tapi nanti aku nonton apa 😢😢😢
V_mvjaonG-w,Yg penting jangan sampe kyk inggris. Mesti pake vertivikasi muka tiap kali masuk akun
V_mvjaonG-w,"Kalau pakai KTP dan verifikasi wajah gw rasa celanya kecil, tapi mirip mirip  pinjol ya 😂😂😂😂😂"
V_mvjaonG-w,Peak2 Gak akan berpegaruh 2026 ini boss.klau mau bikin kebijakan kemaren2. bokep itu gampang di akses.biar gak ada cerita psikologis blok habis tiktok mau apa lah itu yg masuk ke indonesia baru ngaruh.buat sesuatu itu harus ada dampak nyata bukan asal buat
V_mvjaonG-w,😱😱😱😱
V_mvjaonG-w,Sangat setuju...!!!👍🏻👍🏻👍🏻👍🏻
V_mvjaonG-w,Huhuhuhuhu kalo di blokir gw gak bisa mabarrrrrr sama temen akuuuuuuu😭😭
V_mvjaonG-w,Sangat setuju.<br>Knapa baru sekarang ?<br>Sudh bnyak racun psikhologi negatif yg berdampk nyata.
V_mvjaonG-w,Secepatnya...16 tahun kebawah stop akun media sosial..&quot;
V_mvjaonG-w,Agak terlambat
V_mvjaonG-w,Youtube kids bilek : jadi sepi dong kalo ga ada yg nonton juga 🗿🗿😥😥
V_mvjaonG-w,Anak artis gimana itu
V_mvjaonG-w,👍.. keren
V_mvjaonG-w,Gmn dengan anak2 yg punya chanel youtube smpe jutaan sub apakah di blokir juga <br>Kocaaaakk😂😂
V_mvjaonG-w,Bagus itu terus di laksanakan <br>Karna efek medsos yg sangat bahaya
V_mvjaonG-w,"Anak jangan diberikan hp kalo belum waktunya . <br>Takutnya entr pas gedenya maunya hp hp dan hp trs, kalo rusak dan tidak ada kuota ngotot marah&quot;, mending Anda kasih tau jg sama pihak Televisi, buat kasih tontonan kartun yang lebih banyak, sinetronnya dikurangi, knp? Biar anak&quot; betah nonton tv kyk anak jaman dulu yang isinya penuh dengan kartun .<br><br>Begitu dari saya"
V_mvjaonG-w,Melanggar HAM gk si?
V_mvjaonG-w,Biasanya kebanyakan pelajar
V_mvjaonG-w,Harus Semua Game online itu yg membuat keranjingan
V_mvjaonG-w,lngkah untuk mnjd lebih baik
V_mvjaonG-w,Lho jadi harus pakai ktp dong buat konfirmasi usia? Siap-siap dijerat pinjol dan judol nih datamu wkwk
V_mvjaonG-w,Terlambat omon omon berantas judol buktinya mana mana omon omon
V_mvjaonG-w,Akukan kreator moga aja g ada kejadian lagi saat regulasi ini
V_mvjaonG-w,Yg repot anak buat akun nya pake data orang tuanya gimana..?
V_mvjaonG-w,baguslah ituu.... setuju banget salah satu lankah bagus untuk menyelamatkan anak bangsa smg terwujud segera aamiin
V_mvjaonG-w,Setuju
V_mvjaonG-w,Terima kasih bu❤
V_mvjaonG-w,Alhamdulillahirobbilalamin 🎉🎉🎉
V_mvjaonG-w,Sosialisasi di sekolah Bu anak pasti nurut. Mereka punya akun waktu covid kemarin lewat sekolah online
V_mvjaonG-w,JGN LUPA JUDOL NYA JUGA. 😂😂😂😂
V_mvjaonG-w,Kalau ini gw dukung 1000 persen
V_mvjaonG-w,Setuju!!
V_mvjaonG-w,bagus harus dimulai ini ..
V_mvjaonG-w,Saya dukung
V_mvjaonG-w,Sangat setuju.<br>Meski terlambat namun lebih baik terlambat daripada tidak sama sekali.
V_mvjaonG-w,Cocok agar generasi muda kita  menjadi baik berarti ada kepedulian dari pemerintah
V_mvjaonG-w,Tetap bisa buat pakai acc lain. Umur tinggal ubah ke lebih dewasa🤣.
V_mvjaonG-w,Setuju
V_mvjaonG-w,"Setuju, knp ga dari dulu"
V_mvjaonG-w,Harus ada larangan dari guru dan sekolah juga biar hasilnya optimal
V_mvjaonG-w,Kami sebagai ortu <br>Sangat mendukung
V_mvjaonG-w,Di mana ada larangan peraturan di situ ada uang....
V_mvjaonG-w,Alkhamdulillah
V_mvjaonG-w,Banyak mental anak sdh rusak baru mau dibikin... terlambat
V_mvjaonG-w,"Amerika Eropa aja bebas main medsos malah jadi negara maju , lah indo kalo anak di batasi ntar gaptek kapan maju nya ini negara"
V_mvjaonG-w,"Kenapa gak dari dulu,<br>Lelet amat pemerintah,<br><br>Malah dunia udah mau kiamat"
V_mvjaonG-w,"Orang tuanya bebass 😅😅.??. Apakah cukup Setingkat SD SJ.<br><br>Tidak semuanya di bebankan ke anak. Semoga  Regulasi nya berimbang dan adil.<br><br>Jgn sampai anak jg merasa tertekan,di kesampingkan, ketidakadilan sejak dini.ahkirnya timbul masalah baru. 🙏"
V_mvjaonG-w,"sangat setuju,sempat saya buat akun facebook,awalnya sayapun berat membuat akun apapun,tetapi karena dorongan teman kubuat juga,dan kututup sudah hampir 4 tahun,karena menurutku tidak memberi pengaruh positif,putrikupun kularang buat akun apapun,karena merusak,instagram katanya,untuk pertemanan sesama rekan sekolah katanya,lalu kubilang tetap mama awasi,karena sangat memberi pengaruh jelek,tiktoklah,benar-benar merusak.jadi kubilang,cuman WA saja,biar buat komunikasi.orang-orang diatas umur 16 tahun saja,bisa rusak karena akun-akun,apalagi dibawah umur 16 tahun,e....benar-benar rusak."
V_mvjaonG-w,Terapkan dr anak2 pejabat dahulu...
V_mvjaonG-w,"terus kapan pemerintah bikin aturan resmi pejabat koruptor di hukum mati atau aset disita dan di miskinkan serta SIM di berlakukan seumur hidup. yang sy lihat, kebijakan²  atau aturan atau program yg di buat hanya menguntungkan sepihak, salah satunya aturan hukum."
V_mvjaonG-w,Bagus kerna media sosial  buat anak merusak mental dan kurang perhatian orng tua  secara terus menerus
V_mvjaonG-w,Setuju sekali sy sebagai orang tua dari 2 anak😊
V_mvjaonG-w,Setuju bgt.mmg inilah solusinya yg paling tepat.mudah2 segera terealisasi❤
V_mvjaonG-w,mantap
V_mvjaonG-w,"ini baru pemimpin penyelamat anak bangsa,saya ingin anda jadi presiden."
V_mvjaonG-w,"terobosan yg bijaksana,harus ada verifikasi usia di tiap masuk,sesuaikan dgn pendaftaran no HP pemilik,mantap bu mentri😊"
V_mvjaonG-w,Alhamdulillah biar anak2 Indonesia gak main hp trus 1 lagi bnyak anak di bawah umur berurusan dengan hukum membunuh lah dll
V_mvjaonG-w,Tapi situs judol masih boleh kan? Pemerintah koplak
V_mvjaonG-w,Setuju!!!
V_mvjaonG-w,We literally cooked☠️😭
V_mvjaonG-w,Bodoh bngtt ortunya anak kecil masih belia sudah di berikan hp seharusnya anak segitu beri pemahaman kasih buku atau alquran agar mengembangkan ide&quot; yg cerdas bukan malah merusak otak karena kecanduan hp😢
V_mvjaonG-w,Emang yakin bisa?
V_mvjaonG-w,Bagaimana caranya?
V_mvjaonG-w,ML enggak kan?
V_mvjaonG-w,TERLAMBATTT....
V_mvjaonG-w,Setujuu🎉🎉🎉
V_mvjaonG-w,caranye tau umur usernye gimana? kalo ditua2in umurnya gimana?
V_mvjaonG-w,Gimana caranya?
V_mvjaonG-w,Yg di berantas tuhhh jodolll aturan
V_mvjaonG-w,Alhamdulillah
V_mvjaonG-w,kapan mbg dilarang juga?
V_mvjaonG-w,Setujuuuuuu banget kalau benar benar terlaksana
V_mvjaonG-w,Alhamdulillah akhirnya aturan anak kecil tidak boleh memiliki sosial media.
V_mvjaonG-w,Setuju Bu dan judi onlen
V_mvjaonG-w,se7 walo agak terlambat
V_mvjaonG-w,Telat udah terlanjur rusak anak anak
V_mvjaonG-w,Jangan lupw pendidikan sekolah pun harus berbenah juga...
V_mvjaonG-w,Setuju
V_mvjaonG-w,Aneh² ae coba koroptor yg di larang sembunyikan hasil koropsinya.
V_mvjaonG-w,"Gimana coba cara mengimplementasikan, bikin email usia bisa mengarang, face id bisa di akalin pakek wajah orang tua,pakai KTP sama saja bisa di bohongi pakai KTP orang tua dll pasti bakal terus ada anak main sosmed"
V_mvjaonG-w,TELAT MASSS TELAAAAT..
V_mvjaonG-w,"RAKYAT MENOLAK INI KOMDIGI,,ANAK INI ANAK KAMI,,TERSERAH KAMI KASIH HP ATAU LEPTOP,,,,KAMI MENOLAK,,LEBIH BAIK ANDA MENGURUSI MENU MBG"
V_mvjaonG-w,"👍🏼 I Really Agree, and thank you very much 🙏🏼"
V_mvjaonG-w,"Bocil2 kebanyakan yapping debat di sosmed,"
V_mvjaonG-w,SELALU ADA CELAH KALAU ENDONESIA
V_mvjaonG-w,"Semoga saja hal ini sejalan dengan pihak sekolah. <br><br>Karena banyak sekolah - sekolah yang berlomba - lomba upload aktivitas sekolah nya ke sosmed... <br><br>Bahkan tidak jarang pula, siswa - siswi nya diharuskan meng-upload aktivitas mereka ke sosmed.<br><br>Sekali lagi tujuannya sudah pasti sekolah tersebut agar semakin dikenal, tapi di sisi lain punya dampak yang berbeda... <br><br>Menjadi sebuah paradoks"
V_mvjaonG-w,"Sepakat biar gak kecanduan HP,,,"
hzDavp3DQo4,yang mau bikin dia jadi tornado KOEMPOEL!!!
hzDavp3DQo4,komdigi ajarkan: ilmu. sedangkan roblox: evade=saling menolong at a pizza place=cara menjadi tukang pizza   99 malam dihutan=cara  hidup di hutan obby trool= melatih kesabaran brookhaven=cara hidup
hzDavp3DQo4,"DASAR PEJABAT LAKNATULLAH! MEUTYA HAFID, LO ITU MENGHANCURKAN MASA DEPAN ANAK² YANG TIDAK BERSALAH! NAUDZUBILLAH!"
hzDavp3DQo4,Ah men
hzDavp3DQo4,Sok pinter
hzDavp3DQo4,Gara-gara yang pakai mukena pink sih kan jadi akun gue keblokir Google
hzDavp3DQo4,Bader: pemerintah jelek 🤮🤢
hzDavp3DQo4,Membuat marah x
hzDavp3DQo4,Bader anti marah 😎: jangan marah gw tabrak 📢
hzDavp3DQo4,Don&#39;t u know im still standing😜
hzDavp3DQo4,"Akun medsos dibatasi sementara Apk judi HGI berkedok game hiburan diberi akses di playstore,, Pencitraan lagi ini video"
hzDavp3DQo4,belokir situs judol dan pinjol buk. gak perlu ngoceh sana sini sok sok bersih sperti janji anda
hzDavp3DQo4,Hoax yang sama kumpul
hzDavp3DQo4,Bohong
hzDavp3DQo4,ko discord ga
hzDavp3DQo4,ko discord ga
hzDavp3DQo4,"itu hanya hoax, pas aku bikin konten diyoutube tanggal 28 maret aku nggak ada diblokir akun aku"
hzDavp3DQo4,"Setuju emang harus di ban ,bocil&quot; sekarang banyak yang ga bener dari cara bicaranya sampe kelakuan ny"
hzDavp3DQo4,ITU IGRS SAMA JUDOL ATAU JUDI URUSIN JANGAN NGURUSIN GAME ANAK ANAK OON PEJABAT SATU INI INI BIKIN ANAK ANAK TIDAK MOD ATAU ADA GEJALA SEPERTI KEPIKIRAN TERUS GAME KESAYANGAN NYA YG UDAH DI BLOKIR ELU TERUS BISA JUGA SERING LUPA
hzDavp3DQo4,Eh tenang jgn bertengkar memang semua itu buat kita bingung bener apa bohong tapi itu klo beneran berati baik demi negeri palingan ini yg komen bocil semua sok tau korupsi judol
hzDavp3DQo4,Emang kenapa sih harus di band? Semua manusia punya hak masing masing untul menonton yang belikan ponsel juga orang tua nya bukan anda dan mengapa harus ada peraturan ini kalo gk terima yaudh akun anak saya susah di log in loh! Kalo sampe 28 hari belum log in semua akun akan di hapus bank anak saya nanti kehapus gimana bisa anak saya berjualan lagi balikin gak!
hzDavp3DQo4,Sebuah kebijakan yang konyol
hzDavp3DQo4,"Urusin aja dulu tuh judol tuh gak kelar2, akhhhh sekalinya bikin kebijakan ambak ambakan , kocak lu tua bangka"
hzDavp3DQo4,Emang kalian tau umur kami berapa
hzDavp3DQo4,Berita hoax😂😂ll😂
hzDavp3DQo4,Komdongo😡😡😡😡
hzDavp3DQo4,HP itu buat belajar privasi bukan di blok-blok anak jadi rewel bukannya senang tapi gak becus jondigir
hzDavp3DQo4,Kita harus demon deh
hzDavp3DQo4,Kalo judol🗿
hzDavp3DQo4,Bacotan
hzDavp3DQo4,Gua mending kepala nya gugejek
hzDavp3DQo4,Kenapa itu dong yang ke sorot epeep itu jelas bunuh bunuh gak di blok sama urusin tuh judi blok judi
hzDavp3DQo4,Pornografi
hzDavp3DQo4,Hadeh akhirnya diblokir saya sudah capek sebagai orng yang melihat trend trend perusak otak terutama yang membuat karakter dari emoji saya tidak suka trennya karena kebanyakan karakternya ada yang 18+ atau tidak senonoh itu banyak anak kecil yang nonton dan yang paling buat saya kesal karena yang buat trennya juga anak kecil hadeh capek banget deh
