video_id,comment,clean_comment,score,label,label_id
iLERE4VmtZc,Menutup akses medsos bukat anak2 baik akar mslhny anak2 ini tdk dididik mlhn pembiaran jk terdidik tdkseberapa parah anak2 selagi fihak sekolah tdk mendidik tindakan tdk akan berhasil,menutup akses medsos bukat anak2 baik akar mslhny anak2 ini tdk dididik mlhn pembiaran jk terdidik tdkseberapa parah anak2 selagi fihak sekolah tdk mendidik tindakan tdk akan berhasil,-4,negative,0
iLERE4VmtZc,Tambahkan Game online Ibu Menteri biar mereka kejang².. itu tipu menipu menjadi satu ibu. Konten porno ada konten judol ada edit foto atas ada semua ada di dalamnya. Mau naik rank harus Mabar dengan live streamer. Harus bayar harus top up diamond . Udah masuk jebakan mereka Ibu. Please Ibu menteri tambahkan game online. Terimakasih Ibu,tambahkan game online ibu menteri biar mereka kejang itu tipu menipu menjadi satu ibu konten porno ada konten judol ada edit foto atas ada semua ada di dalamnya mau naik rank harus mabar dengan live streamer harus bayar harus top up diamond udah masuk jebakan mereka ibu please ibu menteri tambahkan game online terimakasih ibu,-31,negative,0
iLERE4VmtZc,"Pendaftaran game online harus berbayar baru bisa main bisa naik title, ini mah game settingan buset game apa scam ini😂",pendaftaran game online harus berbayar baru bisa main bisa naik title ini mah game settingan buset game apa scam ini,-3,negative,0
iLERE4VmtZc,Kami rakyat menunggu aksi nyata Ibu menteri dalam pemberantasan dan pelanggaran Hukum game online. Terimakasih,kami rakyat menunggu aksi nyata ibu menteri dalam pemberantasan dan pelanggaran hukum game online terimakasih,4,positive,1
iLERE4VmtZc,"Supaya ibu menteri tau, konten porno, konten judi dan segala macam sudah masuk di game online dan yg live streamer pun seperti Bisu Ibu.. klo ibu mau jaga anak² penerus bangsa ya ijin saran Bu, tutup semua game online ibu atau di ambil alih servernya oleh pemerintah biar benar2 di kontrol. Ngeri pengaruhnya Bu",supaya ibu menteri tau konten porno konten judi dan segala macam sudah masuk di game online dan yg live streamer pun seperti bisu ibu klo ibu mau jaga anak penerus bangsa ya ijin saran bu tutup semua game online ibu atau di ambil alih servernya oleh pemerintah biar benar2 di kontrol ngeri pengaruhnya bu,-40,negative,0
iLERE4VmtZc,Saya mah oke oke saja tapi mungkin beberapa youtuber roleplay akan jadi tidak laku dan beberapa game akan bangkrut,saya mah oke oke saja tapi mungkin beberapa youtuber roleplay akan jadi tidak laku dan beberapa game akan bangkrut,-13,negative,0
iLERE4VmtZc,Alhamdulillah . Jgn sampai generasi anak umur 16 THN main game Mulu . Tawuran dll . Semoga terlaksana . Amiiin,alhamdulillah jgn sampai generasi anak umur 16 thn main game mulu tawuran dll semoga terlaksana amiiin,-8,negative,0
iLERE4VmtZc,Game online nya juga minta tolong dibatasi,game online nya juga minta tolong dibatasi,-3,negative,0
iLERE4VmtZc,Cerdas Sangat Setujuh,cerdas sangat setujuh,-5,negative,0
iLERE4VmtZc,"Saya sangat setuju dengan aturan ini bagi anak dibawah 16 tahun dilarang main sosmed<br><br>Jika ada anak yang ketahuan main sosmed, Komdigi wajib langsung blokir tanpa menunggu laporan",saya sangat setuju dengan aturan ini bagi anak dibawah 16 tahun dilarang main sosmed jika ada anak yang ketahuan main sosmed komdigi wajib langsung blokir tanpa menunggu laporan,-51,negative,0
iLERE4VmtZc,Aku udah 17 tahun,aku udah 17 tahun,-1,negative,0
iLERE4VmtZc,Segerakan<br>Jangan omon omon lg,segerakan jangan omon omon lg,-3,negative,0
iLERE4VmtZc,Eh kita kan hp ini beli bukan ngerongsok sembarangan,eh kita kan hp ini beli bukan ngerongsok sembarangan,-10,negative,0
19eKDDkJt6w,Kamu jahat banget sih 🤬,kamu jahat banget sih,-3,negative,0
19eKDDkJt6w,lu blokir gw buat akun wkkwkwk Gampang lu blokir berapa kali gw tetap main,lu blokir gw buat akun wkkwkwk gampang lu blokir berapa kali gw tetap main,-7,negative,0
19eKDDkJt6w,Dasar pemerintah Dajjal ngapain Hapus Roblox 🤬🖕,dasar pemerintah dajjal ngapain hapus roblox,-3,negative,0
19eKDDkJt6w,Udah la mending jangan di ban aah👎👎👎👎👎,udah la mending jangan di ban aah,-6,negative,0
19eKDDkJt6w,"Gimana anak anak nonton nissa sabyan, alma esbeye, sholawat, ibra berkisah, entong emang anak anak gak boleh hah",gimana anak anak nonton nissa sabyan alma esbeye sholawat ibra berkisah entong emang anak anak gak boleh hah,-14,negative,0
19eKDDkJt6w,pliss jangan di blokir roblox 😭😭😭😭,pliss jangan di blokir roblox,-6,negative,0
19eKDDkJt6w,Bruh🗿 orang sudah lewat tanggal 28 maret kok sudah bulan april😂😂,bruh orang sudah lewat tanggal 28 maret kok sudah bulan april,-14,negative,0
19eKDDkJt6w,Ya roblox akan blokir kalo anak membikin steres anak lalu kalo anak main perang perang di roblox kalo makin main dia memukul memukul ayah dan bunda jadi anak diatas umur 7 tetap tidak boleh,ya roblox akan blokir kalo anak membikin steres anak lalu kalo anak main perang perang di roblox kalo makin main dia memukul memukul ayah dan bunda jadi anak diatas umur 7 tetap tidak boleh,-32,negative,0
19eKDDkJt6w,alah komdigi taik gimn tuh dengan igrs nya masa game dewasa di kasih umur untuk 3 tahun kocag bet ini mh bukan indonesia emas tpi indonesia cemas😂,alah komdigi taik gimn tuh dengan igrs nya masa game dewasa di kasih umur untuk 3 tahun kocag bet ini mh bukan indonesia emas tpi indonesia cemas,-14,negative,0
19eKDDkJt6w,Ayo aku pengen akun roblox lama atau saya ngamuk kapan,ayo aku pengen akun roblox lama atau saya ngamuk kapan,-6,negative,0
19eKDDkJt6w,Kau pembohong,kau pembohong,-4,negative,0
19eKDDkJt6w,itu bohong bohong gak usah demo🥳🥳,itu bohong bohong gak usah demo,-10,negative,0
19eKDDkJt6w,itu bohong,itu bohong,-7,negative,0
19eKDDkJt6w,Jangan dihapus roblox😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,jangan dihapus roblox,-3,negative,0
19eKDDkJt6w,Jangan dihapus roblox,jangan dihapus roblox,-3,negative,0
19eKDDkJt6w,Judol judol kaga di belokir ni ya ehem bikin perinta elit blokir judol sulit 😂,judol judol kaga di belokir ni ya ehem bikin perinta elit blokir judol sulit,1,positive,1
19eKDDkJt6w,Katanya roblox jadi tambah bagus rupanya tambah burik😂😂,katanya roblox jadi tambah bagus rupanya tambah burik,-1,negative,0
19eKDDkJt6w,Gak jelas bener pengusaha kecil doang diperbesar harus sepele diperbesar juga nggak usah dilarang lah sama main ini kok daripada aku gak boleh main ditambah lagi ku kau,gak jelas bener pengusaha kecil doang diperbesar harus sepele diperbesar juga nggak usah dilarang lah sama main ini kok daripada aku gak boleh main ditambah lagi ku kau,-19,negative,0
19eKDDkJt6w,bro kita kita demo di akun goblok ini,bro kita kita demo di akun goblok ini,-8,negative,0
19eKDDkJt6w,Guys jangan percaya sama dia itu cuman caper alay dia suka bobong orang lain 28 maret 03 2026 kan itu udah tanggal selasa 31 maret 2026 itu cuman hoaks guys jangan percaya plis,guys jangan percaya sama dia itu cuman caper alay dia suka bobong orang lain 28 maret 03 2026 kan itu udah tanggal selasa 31 maret 2026 itu cuman hoaks guys jangan percaya plis,-22,negative,0
19eKDDkJt6w,aku harus balas dendam ke pemerintah sok ngatur aku marah besarrrr,aku harus balas dendam ke pemerintah sok ngatur aku marah besarrrr,-20,negative,0
19eKDDkJt6w,Woy ayok demo berotak roblox youtube jang diban ayok demo😡😡😡😡😡😡😡😡😡😡😡😡😡,woy ayok demo berotak roblox youtube jang diban ayok demo,-6,negative,0
19eKDDkJt6w,Tapi katanya udah ada yang diblokir dari Roblox,tapi katanya udah ada yang diblokir dari roblox,-12,negative,0
19eKDDkJt6w,oy hoax jir,oy hoax jir,-8,negative,0
19eKDDkJt6w,Kalau anak penjabat bagaimana,kalau anak penjabat bagaimana,-4,negative,0
19eKDDkJt6w,"Lu punya otak gua dah main hampir 6 tahun lu baru ngebban Roblox se karang. Judok, dulu korupsi tuh, berbahaya apa dulu Roblox game bocil sekarang aja bocil gabisa main. Membantu apa ff , ml game lain ga gara-gara Roblox rame baru gua udah bermain 6 tahun usah top up lah main seneng dan pemerintah blokir otaknya mana di kaki ha",lu punya otak gua dah main hampir 6 tahun lu baru ngebban roblox se karang judok dulu korupsi tuh berbahaya apa dulu roblox game bocil sekarang aja bocil gabisa main membantu apa ff ml game lain ga gara gara roblox rame baru gua udah bermain 6 tahun usah top up lah main seneng dan pemerintah blokir otaknya mana di kaki ha,-43,negative,0
19eKDDkJt6w,Yang bener bu bu bu ah koruptor dibiarin gajelas,yang bener bu bu bu ah koruptor dibiarin gajelas,-6,negative,0
19eKDDkJt6w,Emang babi harusnya ma gini misalnya orang tua harus ngajarin cara makan ikan yg mana yg ada duri atau tidak terus harusnya pemerintah di upgrade lagi dong kayak lafe dietas emang pemerintah goblok tapi korupsi gk di berhenti in,emang babi harusnya ma gini misalnya orang tua harus ngajarin cara makan ikan yg mana yg ada duri atau tidak terus harusnya pemerintah di upgrade lagi dong kayak lafe dietas emang pemerintah goblok tapi korupsi gk di berhenti in,-41,negative,0
19eKDDkJt6w,Diem Luh sok tau,diem luh sok tau,-7,negative,0
19eKDDkJt6w,dy boong,dy boong,-4,negative,0
19eKDDkJt6w,Gila,gila,-5,negative,0
19eKDDkJt6w,Kalo sosmed di di hapus kita main judi aja🧢🧢<br><br>Kan gak judi gak di hapus,kalo sosmed di di hapus kita main judi aja kan gak judi gak di hapus,-7,negative,0
19eKDDkJt6w,Kenapa judi tidak di kisah kan? Mencuri juga sama,kenapa judi tidak di kisah kan mencuri juga sama,-7,negative,0
19eKDDkJt6w,Dia shaitan ges atau anak setan,dia shaitan ges atau anak setan,-10,negative,0
19eKDDkJt6w,Betul itu sok jago blokir Roblox YOU TUBE DASAR PEMERINTAH GA TAU DIRI,betul itu sok jago blokir roblox you tube dasar pemerintah ga tau diri,-3,negative,0
19eKDDkJt6w,Hoax ajingg,hoax ajingg,-5,negative,0
19eKDDkJt6w,Plis jangan ini hoax kan 😭😭😭,plis jangan ini hoax kan,-8,negative,0
19eKDDkJt6w,"Hoax guys tadi aku liat roblox, Instagram, tiktok, YouTube masih ada lohhh hoax hoaxx",hoax guys tadi aku liat roblox instagram tiktok youtube masih ada lohhh hoax hoaxx,-14,negative,0
19eKDDkJt6w,Aku disini apa woy aku dibawah 16 tahun 😂😂,aku disini apa woy aku dibawah 16 tahun,-5,negative,0
19eKDDkJt6w,Dasar cuman bikin peraturan peraturannya tuh Bikin orang marah aja kalau aja nggak ada peraturan,dasar cuman bikin peraturan peraturannya tuh bikin orang marah aja kalau aja nggak ada peraturan,-4,negative,0
19eKDDkJt6w,HP HP gua kok lu yang ngatur emng yang beli HP bapak mu ta sk penak mu dewe sesok sabtu yaallah dunia iki ra adel 😢😢😢😢😢,hp hp gua kok lu yang ngatur emng yang beli hp bapak mu ta sk penak mu dewe sesok sabtu yaallah dunia iki ra adel,-21,negative,0
19eKDDkJt6w,yang dihapus roblox tiktok youtube😢😢😢😢😢😢,yang dihapus roblox tiktok youtube,-5,negative,0
19eKDDkJt6w,dasar presiden,dasar presiden,3,positive,1
19eKDDkJt6w,Setuju kalo pemerintah itu jahat<br>👇<br>👇<br>👇<br>👇,setuju kalo pemerintah itu jahat,-9,negative,0
19eKDDkJt6w,"Eh pemerintah tolol, lu nggak ngurusin korupsi atau penjudi gak? Lu itu tolol banget kaya anak-anak, masa roblox mau dinonaktifkan mikir dulu kids😡😡😡😡😡",eh pemerintah tolol lu nggak ngurusin korupsi atau penjudi gak lu itu tolol banget kaya anak anak masa roblox mau dinonaktifkan mikir dulu kids,-32,negative,0
19eKDDkJt6w,Nanti gua main apa demo  demi roblox,nanti gua main apa demo demi roblox,-13,negative,0
19eKDDkJt6w,Gas demo 🔥🔥🔥🔥🔥🔥,gas demo,-7,negative,0
19eKDDkJt6w,Ayo demo pemerinta agar semua tidak diblokir😡😡😡😡😡😡,ayo demo pemerinta agar semua tidak diblokir,-10,negative,0
19eKDDkJt6w,GW YG MAU JADI YOUTUBERS BELUM TERWUJUD KAN😭💔<br>Tidak mendukung Cita-cita Kita ini mah💔,gw yg mau jadi youtubers belum terwujud kan tidak mendukung cita cita kita ini mah,-8,negative,0
19eKDDkJt6w,ff ml di blokir enggak,ff ml di blokir enggak,-3,negative,0
19eKDDkJt6w,ff jangan 😢😢😢,ff jangan,-3,negative,0
19eKDDkJt6w,"PEMERINTAH PLEASE DI BAWAH 6 TAHUN AJA, INI HP KITA UNTUK BELAJAR JUGA BUKAN CUMA UNTUK SOSMED",pemerintah please di bawah 6 tahun aja ini hp kita untuk belajar juga bukan cuma untuk sosmed,1,positive,1
19eKDDkJt6w,Kenapa sih cuma Roblox gak game lain benci kah karena sukses game Roblox hah,kenapa sih cuma roblox gak game lain benci kah karena sukses game roblox hah,-12,negative,0
19eKDDkJt6w,Mikirlah kalau 16 tahun ke atas mereka kebanyakan memikirkan pelajaran yang semakin sulit justru banyak pemain yang dibawah 16 tahun sungguh merugikan orang yang sudah membuat aku pro dan tiba tiba dibanned aku saja pake age group aku 15 tahun malah jadi 9-12 tahun gajelas emang lama lama mentang mentang sudah sukses seenaknya banget 😡,mikirlah kalau 16 tahun ke atas mereka kebanyakan memikirkan pelajaran yang semakin sulit justru banyak pemain yang dibawah 16 tahun sungguh merugikan orang yang sudah membuat aku pro dan tiba tiba dibanned aku saja pake age group aku 15 tahun malah jadi 9 12 tahun gajelas emang lama lama mentang mentang sudah sukses seenaknya banget,-49,negative,0
19eKDDkJt6w,Jangan di blokir😭😡,jangan di blokir,-6,negative,0
19eKDDkJt6w,GAK SETUJU MASA GAME JUDI DAN KORUP TIDAK DI NONAKTIFKAN ITU NAMA NYA BUKAN BUAT PERLINDUNGAN ANAK TAPI PENGSTREESAN ANAK NANTI KALO ANAK ANAK GAK MAIN NANTI KALO MALAH MAIN GAME JUDI NAH KAN GAK LUCU MENDING LU HAPUS GAME JUDI JUDI LEBIH BERBAHAYA,gak setuju masa game judi dan korup tidak di nonaktifkan itu nama nya bukan buat perlindungan anak tapi pengstreesan anak nanti kalo anak anak gak main nanti kalo malah main game judi nah kan gak lucu mending lu hapus game judi judi lebih berbahaya,-30,negative,0
19eKDDkJt6w,"aku <a href=""https://www.youtube.com/watch?v=19eKDDkJt6w&amp;t=27"">0:27</a>  <a href=""https://www.youtube.com/watch?v=19eKDDkJt6w&amp;t=27"">0:27</a>",aku,-1,negative,0
19eKDDkJt6w,Jelek Ah Aturan Itu Ah,jelek ah aturan itu ah,-7,negative,0
19eKDDkJt6w,Roblox dibatasi epep pun tiba,roblox dibatasi epep pun tiba,-3,negative,0
19eKDDkJt6w,kenapaya kombigi mengusik kesenangan kita padahal kita cuma main-main dan main itu doang kita bisa stress kalau dibatasi terus tidak bisa main lagi kalau bisa main lagi ya tidak apa-apa soalnya umurku baru 12 tahun,kenapaya kombigi mengusik kesenangan kita padahal kita cuma main main dan main itu doang kita bisa stress kalau dibatasi terus tidak bisa main lagi kalau bisa main lagi ya tidak apa apa soalnya umurku baru 12 tahun,-36,negative,0
19eKDDkJt6w,Game wildcraft animal SIM online gak di blokir??,game wildcraft animal sim online gak di blokir,-1,negative,0
19eKDDkJt6w,"apalah memang ada baiknya, membatasi individualisme, tapi potensi bullying itu makin tinggi wak",apalah memang ada baiknya membatasi individualisme tapi potensi bullying itu makin tinggi wak,-8,negative,0
19eKDDkJt6w,"Seharusnya gini <br>Kan anak kita lagi belajar makan ikan dan di ikan itu ada durinya,kita buang durinya bukan nyuruh jangan makan ikannya dan seharusnya gitu😤",seharusnya gini kan anak kita lagi belajar makan ikan dan di ikan itu ada durinya kita buang durinya bukan nyuruh jangan makan ikannya dan seharusnya gitu,-16,negative,0
19eKDDkJt6w,Ayo semua demo robot gak boleh dihapus!!!!!🤬🤬🤬,ayo semua demo robot gak boleh dihapus,-4,negative,0
19eKDDkJt6w,Ayo kita semua demo!!!🤬🤬🤬,ayo kita semua demo,-2,negative,0
19eKDDkJt6w,"Yg komen korup diurusin, itu urusan KPK ya dek",yg komen korup diurusin itu urusan kpk ya dek,-3,negative,0
19eKDDkJt6w,Coba deh Jepang bisa sukses karna program game lohh,coba deh jepang bisa sukses karna program game lohh,4,positive,1
19eKDDkJt6w,Kita tidak adil roblox gk bisa main robloxxx 😡😡😡,kita tidak adil roblox gk bisa main robloxxx,-4,negative,0
19eKDDkJt6w,Menurut kami semua ide kalian itu BODOH kalian GK sadar ap! Indonesia ini udh GK baik-baik saja,menurut kami semua ide kalian itu bodoh kalian gk sadar ap indonesia ini udh gk baik baik saja,-3,negative,0
19eKDDkJt6w,Kenapa ada youtuber si tapi gilirab judol gk pili kasi loh,kenapa ada youtuber si tapi gilirab judol gk pili kasi loh,-6,negative,0
19eKDDkJt6w,pemerintah h4r4m ini mah lah game lain free fire yang mengajari cara membunuh orang tidak diberi pembatasan usia aku benci pemerintah,pemerintah h4r4m ini mah lah game lain free fire yang mengajari cara membunuh orang tidak diberi pembatasan usia aku benci pemerintah,-15,negative,0
19eKDDkJt6w,Gob*og cok cepet join sok ngatur🧌🛝🪬🩻🫏🫛🪻🪼🪽🪿🫎🫚🪭🪮🪈🪈🪇🛜🪯🪸🪷🫘🫗🫙🛝🛞🛟🪬🪩🪫🫧🪪🪙🪅,gob og cok cepet join sok ngatur,3,positive,1
19eKDDkJt6w,ye elah gimana sih awas aja lu blokir robolx Mulu etdah coy,ye elah gimana sih awas aja lu blokir robolx mulu etdah coy,-6,negative,0
19eKDDkJt6w,"Heh komdigi, yang lu blokir itu konten negatif bodoh, bukan se aplikasi nya",heh komdigi yang lu blokir itu konten negatif bodoh bukan se aplikasi nya,-17,negative,0
19eKDDkJt6w,Gw ga pernah buka situs gelap lol,gw ga pernah buka situs gelap lol,-7,negative,0
19eKDDkJt6w,Gw masih mau main mlbb lol,gw masih mau main mlbb lol,-3,negative,0
19eKDDkJt6w,AYO DEMO AJA KUMPUL DI SINI <br>SOK² BLOKIR AYO KITA BERONTAK BIAR ROBLOX DAN YOUTUBE DAN FACEBOOK JANGAN DI BAN AYO DEMO SAJA<br>👇<br>👇,ayo demo aja kumpul di sini sok blokir ayo kita berontak biar roblox dan youtube dan facebook jangan di ban ayo demo saja,-5,negative,0
V_mvjaonG-w,"Hoax itu mah <a href=""https://www.youtube.com/watch?v=V_mvjaonG-w&amp;t=36"">0:36</a>",hoax itu mah,-7,negative,0
V_mvjaonG-w,Gw bisa mempertahankan diri 😂🗿,gw bisa mempertahankan diri,-1,negative,0
V_mvjaonG-w,Ini baru bener bahaya buat anak,ini baru bener bahaya buat anak,-8,negative,0
