video_id,comment,clean_comment,label
QDj0g7Xw2rg,Apasih kalo kami kok di blokir memang apa salahnya jika kami bikin vidio  gak lucu ajingggg,apasih kalo kami kok di blokir memang apa salahnya jika kami bikin vidio gak lucu ajingggg,negative
vk2Ynj24qNA,Kenapa sih marah marah teruss aku gak gerti woi tapi mama aku emang gak boleh nonton YouTube karena kan nanti ada adegan dewasa dan ini  roblox juga udah dilarang kan dan kamu tau arti ya pesti kamu tau arti roblox kan game bebas dan game online dan kenapa chat di roblox gak bisa karena cio roblox biar gak chat yang anek dan lagaran dan ini udah di resmi secepatnya tanggal 28 Maret 2026 kenpa sih kalian gak mau kan masih ada YouTube kids yang aman dan tidak ada adegan adegan dewasa dan yang anek anek      jadi itu aja untuk pengertian nya maaf kalo aku ada kesalahan ngomong  ya dan maaf lahir batin guisss assalamualaikum semua😊😊,kenapa sih marah marah teruss aku gak gerti woi tapi mama aku emang gak boleh nonton youtube karena kan nanti ada adegan dewasa dan ini roblox juga udah dilarang kan dan kamu tau arti ya pesti kamu tau arti roblox kan game bebas dan game online dan kenapa chat di roblox gak bisa karena cio roblox biar gak chat yang anek dan lagaran dan ini udah di resmi secepatnya tanggal 28 maret 2026 kenpa sih kalian gak mau kan masih ada youtube kids yang aman dan tidak ada adegan adegan dewasa dan yang anek anek jadi itu aja untuk pengertian nya maaf kalo aku ada kesalahan ngomong ya dan maaf lahir batin guisss assalamualaikum semua,positive
OBb8iLYgMu4,Woi itu cuman hoax Kamu ngapain dah bikin berita kayak gitu bikin aku marah nggak sih,woi itu cuman hoax kamu ngapain dah bikin berita kayak gitu bikin aku marah nggak sih,negative
fX2bE5ecHy4,Ganti akun saja,ganti akun saja,negative
viGBwFO3nDA,Emang Roblox sosmed?<br>Kan Roblox itu game bukan sosmed,emang roblox sosmedkan roblox itu game bukan sosmed,negative
V_mvjaonG-w,Bagus itu terus di laksanakan <br>Karna efek medsos yg sangat bahaya,bagus itu terus di laksanakan karna efek medsos yg sangat bahaya,positive
fX2bE5ecHy4,Urusin dulu tuh judi,urusin dulu tuh judi,negative
LFfRhLKHdJA,"Bagus walaupun terlambat , negara lain sdh terlebih dahulu mengambil langkah ini.",bagus walaupun terlambat negara lain sdh terlebih dahulu mengambil langkah ini,positive
0Sa4S97M-uM,Pak kominfo..sy usul ..sy minta masa berlaku quota Internet jangan berdasarkan hari..tp berdasarkan quota..krn sy pensiunan dan jg sepuh pengin menghemat uang..sy sll tersisa 3 gb..lgsg hangus..bgmn Pak.. tks banyak,pak kominfosy usul sy minta masa berlaku quota internet jangan berdasarkan haritp berdasarkan quotakrn sy pensiunan dan jg sepuh pengin menghemat uangsy sll tersisa 3 gblgsg hangusbgmn pak tks banyak,neutral
p8p-sAq_hhI,Pemerintah makan duit rakyat uuuuuuu yang setuju sini,pemerintah makan duit rakyat uuuuuuu yang setuju sini,negative
xOLutbfafBo,Paling nanti ada yang tantrum gak ada hp😭😭 sok asik anyjir,paling nanti ada yang tantrum gak ada hp sok asik anyjir,negative
tuaZNgn2rcc,Cara nya bagaimana sementara yang mengatur umur di saat pendaftaran user sendiri di jelaskan Bu menteri,cara nya bagaimana sementara yang mengatur umur di saat pendaftaran user sendiri di jelaskan bu menteri,neutral
19eKDDkJt6w,pliss jangan di blokir roblox 😭😭😭😭,pliss jangan di blokir roblox,negative
0Sa4S97M-uM,J-jadi chanell aku gmn?..<br>Aku sia&quot;bikin chanell....,jjadi chanell aku gmnaku siabikin chanell,negative
JrCe8CVR1KY,Gak adil banget anjir,gak adil banget anjir,negative
vk2Ynj24qNA,Ff dan ml Bu di lupa gimana di nonaktifkan,ff dan ml bu di lupa gimana di nonaktifkan,neutral
OTk4HFU-xn8,Apapun kebijakannya pasti ada yg nyinyir.,apapun kebijakannya pasti ada yg nyinyir,positive
DfYhY-bKsZI,Hoax hoaxx huuuuuuu😡😡😡😡,hoax hoaxx huuuuuuu,negative
dVTaBKZLsds,Batasi jadi teller dadakan  berbahaya,batasi jadi teller dadakan berbahaya,neutral
aZEtsruDoQc,Tapi masih ingat SAWIT,tapi masih ingat sawit,negative
RsKRrIp--Mg,Umur saya masih 9 tahun 😢😢😢😢😭😭,umur saya masih 9 tahun,negative
Hy5rx58GES4,Boleh aja asal jangan bedain usia aja kayak anak sama anak org dewasa sama org dewasa jangan diblokir,boleh aja asal jangan bedain usia aja kayak anak sama anak org dewasa sama org dewasa jangan diblokir,positive
0Sa4S97M-uM,Perusak tiba2 jadi pelindung 😅,perusak tiba2 jadi pelindung,negative
V_mvjaonG-w,"sangat setuju,sempat saya buat akun facebook,awalnya sayapun berat membuat akun apapun,tetapi karena dorongan teman kubuat juga,dan kututup sudah hampir 4 tahun,karena menurutku tidak memberi pengaruh positif,putrikupun kularang buat akun apapun,karena merusak,instagram katanya,untuk pertemanan sesama rekan sekolah katanya,lalu kubilang tetap mama awasi,karena sangat memberi pengaruh jelek,tiktoklah,benar-benar merusak.jadi kubilang,cuman WA saja,biar buat komunikasi.orang-orang diatas umur 16 tahun saja,bisa rusak karena akun-akun,apalagi dibawah umur 16 tahun,e....benar-benar rusak.",sangat setujusempat saya buat akun facebookawalnya sayapun berat membuat akun apapuntetapi karena dorongan teman kubuat jugadan kututup sudah hampir 4 tahunkarena menurutku tidak memberi pengaruh positifputrikupun kularang buat akun apapunkarena merusakinstagram katanyauntuk pertemanan sesama rekan sekolah katanyalalu kubilang tetap mama awasikarena sangat memberi pengaruh jelektiktoklahbenarbenar merusakjadi kubilangcuman wa sajabiar buat komunikasiorangorang diatas umur 16 tahun sajabisa rusak karena akunakunapalagi dibawah umur 16 tahunebenarbenar rusak,positive
TdyE62mSXx0,BERISIK UDAH TAU SAYA BAPAK BAPAK KALO KONTEN BAGAIMANA❓,berisik udah tau saya bapak bapak kalo konten bagaimana,negative
DfYhY-bKsZI,Pemerintah jahat hoooooooooo👎👎👎👎👎👎👎👎👎👎🥀🥀🥀🥀🥀🥀🥀🥀😡😡😡😡😡😡😡,pemerintah jahat hoooooooooo,negative
LSrWXE05LNY,Gua udah banyak robux gila lu mikir kids Roblox gue banyak gua udah 15 tahun awak nih ngantuk atur-atur ini pemerintah perampasan akun paksa,gua udah banyak robux gila lu mikir kids roblox gue banyak gua udah 15 tahun awak nih ngantuk aturatur ini pemerintah perampasan akun paksa,negative
cqVq6jZn0CM,"Permisi. .<br>Maaf.. namun KENAPA HARUS YOUTUBE JUGA...bagaimana perjuangan anak di bawah 16 tahun yg sudah mencapai 100k subs..hey..PENCAPAIAN SEPERTI ITU TIDAK MUDAH..maaf mungkin aku memang hanya anak kecil,,entah aku berhak bersuara atau tidak..tapi..yah<br>Hha..kmi hanya rakyat yg mengikuti aturan pemerintah<br>Maaf jika saya lancang..tpi memang itu kenyataan..kalian para orang tua (maafff sekali lagi jika lancang) hanya melihat sisi buruk kami bermain platform media sosial..memang sebagian dri kmi banyak yg menyalah gunakan media sosial..tpi huft..<br>Sudahlah..<br>Kmi anak² juga btuh hiburan.<br>Sekian sekali lagi maaf jika ada kata² yg tidak mengenakkan",permisi maaf namun kenapa harus youtube jugabagaimana perjuangan anak di bawah 16 tahun yg sudah mencapai 100k subsheypencapaian seperti itu tidak mudahmaaf mungkin aku memang hanya anak kecilentah aku berhak bersuara atau tidaktapiyahhhakmi hanya rakyat yg mengikuti aturan pemerintahmaaf jika saya lancangtpi memang itu kenyataankalian para orang tua maafff sekali lagi jika lancang hanya melihat sisi buruk kami bermain platform media sosialmemang sebagian dri kmi banyak yg menyalah gunakan media sosialtpi huftsudahlahkmi anak juga btuh hiburansekian sekali lagi maaf jika ada kata yg tidak mengenakkan,negative
OTk4HFU-xn8,"Memang perlu. Jaman dulu saat info msih dominan TV &amp; media cetak, ortu masih gampang kontrol konten untuk anak. Jaman sekarang kadang ortu2 gaptek, kalah sama anak2 dlm penggunaan gadget. Padahal kadang psikologis anak belum siap menerima konten yg terlalu bebas.",memang perlu jaman dulu saat info msih dominan tv media cetak ortu masih gampang kontrol konten untuk anak jaman sekarang kadang ortu2 gaptek kalah sama anak2 dlm penggunaan gadget padahal kadang psikologis anak belum siap menerima konten yg terlalu bebas,positive
RsKRrIp--Mg,woi anjing ini anak kecil juga lama lama gini demo nih 😡😡😡😡😡😡😡,woi anjing ini anak kecil juga lama lama gini demo nih,negative
_M85Z0Beq_g,GK setuju Roblox sama YouTube jangan,gk setuju roblox sama youtube jangan,negative
V_mvjaonG-w,Alkhamdulillah,alkhamdulillah,positive
iLERE4VmtZc,kelas:6 chinta Kakak<br>Ammar anak heta kelas: tk YouTube,kelas6 chinta kakakammar anak heta kelas tk youtube,neutral
R1hQwelEGvU,"Negara ini apa mau nya , kebijakan segini bagus nya malah gak di dukung dan malah dihujat",negara ini apa mau nya kebijakan segini bagus nya malah gak di dukung dan malah dihujat,negative
19eKDDkJt6w,Gob*og cok cepet join sok ngatur🧌🛝🪬🩻🫏🫛🪻🪼🪽🪿🫎🫚🪭🪮🪈🪈🪇🛜🪯🪸🪷🫘🫗🫙🛝🛞🛟🪬🪩🪫🫧🪪🪙🪅,gobog cok cepet join sok ngatur,negative
LSrWXE05LNY,Fndh4fheh🤬🤬🤬😡😡😡👊👊👊🤛🤛🤛🤛🤛💪💪💪💪,fndh4fheh,negative
NzMXdwZm8B0,"Aku tau ini baik untuk kita semua,tapi ada resiko juga yang malah membuat anak jadi susah berkembang.contoh contohnya seperti:<br><br>•Kreator kecil menghilang,Banyak anak kecil merintis mencari duit kecil kecilan,Dengan pemblokiran ini menimbulkan anak kecil mulai kehilang potensi besarnya.<br><br>•Edukasi jadi lebih terbatas,Banyak video video edukasi yang membantu anak bangsa kita contoh video edukasi,tutorial,dan sebagainya.Dengan pemblokiran ini menimbulkan anak kecil jadi susah dapat informasi atau bahkan harus cari informasi dari jauh banget.<br><br>•Platform lain lain akan mulai menghilang sedikit demi sedikit,Banyak sekali platform platform yang di isi anak kecil,Dengan kebijakan ini membuat platform tersebut mulai menghilang atau lebih parahnya platfor tersebut akan meninggalkan indonesia dan beralih ke negara lain yang membuat potensi indonesia berkurang drastis.<br><br>Pendapat aku soal kebijakan ini adalah:<br><br>Jangan diblokir tapi edukasi mendalam kepada anak anak,Contoh buat guru naik gaji dan mengajarkan anak untuk mengetahui apa bahaya media sosial.<br><br>Sekian denga saya mohon maaf aku bukan ahli atau semacamnya ini hanya perasaan dan pendapat saya saja mohon di dengar dan semoga bisa di komunikasikan.",aku tau ini baik untuk kita semuatapi ada resiko juga yang malah membuat anak jadi susah berkembangcontoh contohnya sepertikreator kecil menghilangbanyak anak kecil merintis mencari duit kecil kecilandengan pemblokiran ini menimbulkan anak kecil mulai kehilang potensi besarnyaedukasi jadi lebih terbatasbanyak video video edukasi yang membantu anak bangsa kita contoh video edukasitutorialdan sebagainyadengan pemblokiran ini menimbulkan anak kecil jadi susah dapat informasi atau bahkan harus cari informasi dari jauh bangetplatform lain lain akan mulai menghilang sedikit demi sedikitbanyak sekali platform platform yang di isi anak kecildengan kebijakan ini membuat platform tersebut mulai menghilang atau lebih parahnya platfor tersebut akan meninggalkan indonesia dan beralih ke negara lain yang membuat potensi indonesia berkurang drastispendapat aku soal kebijakan ini adalahjangan diblokir tapi edukasi mendalam kepada anak anakcontoh buat guru naik gaji dan mengajarkan anak untuk mengetahui apa bahaya media sosialsekian denga saya mohon maaf aku bukan ahli atau semacamnya ini hanya perasaan dan pendapat saya saja mohon di dengar dan semoga bisa di komunikasikan,negative
viGBwFO3nDA,Gimana ni kalo gak ada sosmed mau nonton tutorial gimana,gimana ni kalo gak ada sosmed mau nonton tutorial gimana,negative
LFfRhLKHdJA,Judol kapan di blokir,judol kapan di blokir,negative
_M85Z0Beq_g,"Dah lah padahal masih 1,61 subscriber blom dapat play button dah di blokir aja😢😢",dah lah padahal masih 161 subscriber blom dapat play button dah di blokir aja,negative
NzMXdwZm8B0,Masa gini doang di banned urusi judol aja,masa gini doang di banned urusi judol aja,negative
OBb8iLYgMu4,Dasar pemerintah oon,dasar pemerintah oon,negative
19eKDDkJt6w,Coba deh Jepang bisa sukses karna program game lohh,coba deh jepang bisa sukses karna program game lohh,negative
R1hQwelEGvU,"Terus kami mau nonton gimana?<br>Postingan MBG bermasalah gimana?<br>Kami mau bermain bersama teman gimana?<br>Kami mau saling ngobrol gimana?<br>Cara kami bersenang senang bagaimana?<br>Cara kami senang tanpa sosmed gimana?<br><br>Langkah terbaik? Ceh, terus langkah terbaik yang lu maksud ngehancurin kebahagiaan anak anak? Mental anak anak?",terus kami mau nonton gimanapostingan mbg bermasalah gimanakami mau bermain bersama teman gimanakami mau saling ngobrol gimanacara kami bersenang senang bagaimanacara kami senang tanpa sosmed gimanalangkah terbaik ceh terus langkah terbaik yang lu maksud ngehancurin kebahagiaan anak anak mental anak anak,negative
JrCe8CVR1KY,Gabisa liat YouTube 😢😢😢,gabisa liat youtube,negative
LFfRhLKHdJA,Pemerintah sok asik,pemerintah sok asik,negative
2BdXibzPPyc,Anj🤬,anj,negative
LFfRhLKHdJA,Masak level pemikirannya seperti ini? Masih di level ini ya? Astagaa... Padahal kebijakan ini gak efektif sama sekali... Tp masak cuman sebatas ini level pemikiran mereka?,masak level pemikirannya seperti ini masih di level ini ya astagaa padahal kebijakan ini gak efektif sama sekali tp masak cuman sebatas ini level pemikiran mereka,negative
RsKRrIp--Mg,"Sangat setuju dengan kebijaksanaan ini, kita sebagai orang bisa membina anak juga",sangat setuju dengan kebijaksanaan ini kita sebagai orang bisa membina anak juga,positive
QDj0g7Xw2rg,Guys benerin dulu shalat bukan perang sarung ataumaiin hp nonton yotube cari kepinteran mah di buku bukan di hp🗿🗿,guys benerin dulu shalat bukan perang sarung ataumaiin hp nonton yotube cari kepinteran mah di buku bukan di hp,positive
TdyE62mSXx0,bagus pemerintah supaya anak punya masa depan👍  palingan yang gk terima bocil bocil fomo 😹,bagus pemerintah supaya anak punya masa depan palingan yang gk terima bocil bocil fomo,positive
lM-QZ4uCXuk,"Trs gmn mau dgr sholawat? , biasa nya guru dk sekolah nyuruh cri di YouTube KLO udah gini gmn?, kmi juga butuh YouTube..",trs gmn mau dgr sholawat biasa nya guru dk sekolah nyuruh cri di youtube klo udah gini gmn kmi juga butuh youtube,negative
p8p-sAq_hhI,Jangan woi,jangan woi,negative
V_mvjaonG-w,Setuju sekali sy sebagai orang tua dari 2 anak😊,setuju sekali sy sebagai orang tua dari 2 anak,positive
_M85Z0Beq_g,Komdigi miskin,komdigi miskin,negative
TdyE62mSXx0,Patung aja aku sudah hapus Roblox dan Tik Tok,patung aja aku sudah hapus roblox dan tik tok,neutral
RsKRrIp--Mg,Singkat padat gak setuju,singkat padat gak setuju,negative
iLERE4VmtZc,Sistem error : warning warning warning warning warning warning warning warning of Roblox sistem error error,sistem error warning warning warning warning warning warning warning warning of roblox sistem error error,neutral
19eKDDkJt6w,Woy ayok demo berotak roblox youtube jang diban ayok demo😡😡😡😡😡😡😡😡😡😡😡😡😡,woy ayok demo berotak roblox youtube jang diban ayok demo,negative
viGBwFO3nDA,Singkat padat gw di bolehin ortu padahal 9 tahun🗿😹😹 kalau gak di bolehin bisa minta tolong Abang Abang gw juga mau kok,singkat padat gw di bolehin ortu padahal 9 tahun kalau gak di bolehin bisa minta tolong abang abang gw juga mau kok,negative
KIH6ZXRp9g0,Setuju dgn aturan ini,setuju dgn aturan ini,positive
tuaZNgn2rcc,Iklan judol juga urgent diberantas tapi kok tdk ada progress tindak lanjut dari Menteri ini😢,iklan judol juga urgent diberantas tapi kok tdk ada progress tindak lanjut dari menteri ini,negative
0Sa4S97M-uM,Tolong jgn berbelit-belit cukup memutuskan aplikasi mobilezen selesai.hanya permainan mobliezen yg bikin anak itu kecanduan tiada yg lain.,tolong jgn berbelitbelit cukup memutuskan aplikasi mobilezen selesaihanya permainan mobliezen yg bikin anak itu kecanduan tiada yg lain,negative
iLERE4VmtZc,"Saya sangat setuju dengan aturan ini bagi anak dibawah 16 tahun dilarang main sosmed<br><br>Jika ada anak yang ketahuan main sosmed, Komdigi wajib langsung blokir tanpa menunggu laporan",saya sangat setuju dengan aturan ini bagi anak dibawah 16 tahun dilarang main sosmedjika ada anak yang ketahuan main sosmed komdigi wajib langsung blokir tanpa menunggu laporan,positive
vk2Ynj24qNA,Terus aku upload konten nya gimana😭,terus aku upload konten nya gimana,negative
2YHfX7PzVNM,Baaacooot pemerintah agak dongggo kah?,baaacooot pemerintah agak dongggo kah,negative
hzDavp3DQo4,bacot😂,bacot,negative
19eKDDkJt6w,GW YG MAU JADI YOUTUBERS BELUM TERWUJUD KAN😭💔<br>Tidak mendukung Cita-cita Kita ini mah💔,gw yg mau jadi youtubers belum terwujud kantidak mendukung citacita kita ini mah,negative
2BdXibzPPyc,13-16 tahun kan? Bukan 12 tahun?,1316 tahun kan bukan 12 tahun,neutral
TdyE62mSXx0,Untuk free fire tidak Tek masuk,untuk free fire tidak tek masuk,neutral
JrCe8CVR1KY,Tidak Roblox kuuu,tidak roblox kuuu,negative
RsKRrIp--Mg,Udah gk ada game youtube gak ad teman lagi ff dihapus kan anjin∆,udah gk ada game youtube gak ad teman lagi ff dihapus kan anjin,negative
lM-QZ4uCXuk,saya akan kembali ke YouTube kids untuk menjadi orang biasa,saya akan kembali ke youtube kids untuk menjadi orang biasa,neutral
NzMXdwZm8B0,Tapi kalian harus sekolah ya,tapi kalian harus sekolah ya,neutral
C8XBDjbPNNU,Robloxnya aja di belokir permanen,robloxnya aja di belokir permanen,neutral
V_mvjaonG-w,baguslah ituu.... setuju banget salah satu lankah bagus untuk menyelamatkan anak bangsa smg terwujud segera aamiin,baguslah ituu setuju banget salah satu lankah bagus untuk menyelamatkan anak bangsa smg terwujud segera aamiin,positive
2YHfX7PzVNM,"Wehhh anak anak aja dilarang kenapa nih lagi STRES ya lama lama ni anak ² di indo bisa GILA ya kalau mau buat aturan jan gtu kali, logika nya dari mana nih",wehhh anak anak aja dilarang kenapa nih lagi stres ya lama lama ni anak di indo bisa gila ya kalau mau buat aturan jan gtu kali logika nya dari mana nih,negative
iLERE4VmtZc,"Btw, kenapa pemerintah mengatur anak yang dibawah usia 16 tahun dibatasi tetapi meminta izin kepada orang tuanya di Roblox saja? Padahal sama kyk pengaturan chat Roblox oleh si pak David Bazuki. Kalau akunnya dibawah usia 16 tahun dinonaktifkan malah jad bosan kyk penduduk di negara Rusia itu, Roblox dibanned oleh pak pemerintah di Rusia, saya tidak setuju kebijakan tersebut, ada yang anak dibawah usia 16 tahun membuat postingan dimedsos untuk memproteskan pemerintah. Saya adalah penggemar lift, tetapi saya filing liftnya di Roblox",btw kenapa pemerintah mengatur anak yang dibawah usia 16 tahun dibatasi tetapi meminta izin kepada orang tuanya di roblox saja padahal sama kyk pengaturan chat roblox oleh si pak david bazuki kalau akunnya dibawah usia 16 tahun dinonaktifkan malah jad bosan kyk penduduk di negara rusia itu roblox dibanned oleh pak pemerintah di rusia saya tidak setuju kebijakan tersebut ada yang anak dibawah usia 16 tahun membuat postingan dimedsos untuk memproteskan pemerintah saya adalah penggemar lift tetapi saya filing liftnya di roblox,negative
