video_id,comment,clean_comment
p8p-sAq_hhI,Emang ada masalah apasih anak anak,emang ada masalah apasih anak anak
p8p-sAq_hhI,terus korupsi ga diurusin kocak banget ah,terus korupsi ga diurusin kocak banget ah
p8p-sAq_hhI,Saya butuh hiburan 😭,saya butuh hiburan
p8p-sAq_hhI,Pemerintah pemerintah kenapa dpr sama yang korupsi  gak di hentikan loh ya padahal roblox sama medsos lain gak salah apa apa yang salah itu dpr sama yang korupsi,pemerintah pemerintah kenapa dpr sama yang korupsi gak di hentikan loh ya padahal roblox sama medsos lain gak salah apa apa yang salah itu dpr sama yang korupsi
OTk4HFU-xn8,woy tadi yang anak kecil kacamata hitam tmn gua,woy tadi yang anak kecil kacamata hitam tmn gua
OTk4HFU-xn8,"<i>Kenapa gw bilang ini percuma? Sebab yang namanya medsos tidak pernah cek KTP dll mulai dari pendaftaran akun baru (pembuatan awal), cuma minta Gmail, seperti Facebook, dan lainnya, jadi orang dengan mudahnya tinggal daftar aja pake Gmail, usia bisa dikarang di Gmail, tgl lahir, dll, dan anehnya menurut gw, walaupun pembatasan ini resmi diberlakukan, bagaimana cara pemerintah bisa tau bahwa yang pakai medsos bukan bocil di bawah umur, sebab gw buka aja di sini ya rahasianya, aplikasi Weelife juga bocil banyak yang pake tapi banyak yang nyamar jadi umur 18 tahun, terus ajak gandengan tangan dan pelukan sama gw di game, pas gw tanya umur brp, ternyata 14 thn. Malah ada yang 12. Lahh gw pacaran sama bocil ternyata. Itu sebabnya gw bilang percuma pemerintah mau membatasi bagaimana pun, sebab di game itu bisa nyamar jadi org dewasa dan bisa pelukan, ciuman bahkan di game.</i><br><br><i>bahkan saat gw ngetik tulisan ini, apps nya masih ada di HP gw.</i>",kenapa gw bilang ini percuma sebab yang namanya medsos tidak pernah cek ktp dll mulai dari pendaftaran akun baru pembuatan awal cuma minta gmail seperti facebook dan lainnya jadi orang dengan mudahnya tinggal daftar aja pake gmail usia bisa dikarang di gmail tgl lahir dll dan anehnya menurut gw walaupun pembatasan ini resmi diberlakukan bagaimana cara pemerintah bisa tau bahwa yang pakai medsos bukan bocil di bawah umur sebab gw buka aja di sini ya rahasianya aplikasi weelife juga bocil banyak yang pake tapi banyak yang nyamar jadi umur 18 tahun terus ajak gandengan tangan dan pelukan sama gw di game pas gw tanya umur brp ternyata 14 thn malah ada yang 12 lahh gw pacaran sama bocil ternyata itu sebabnya gw bilang percuma pemerintah mau membatasi bagaimana pun sebab di game itu bisa nyamar jadi org dewasa dan bisa pelukan ciuman bahkan di game bahkan saat gw ngetik tulisan ini apps nya masih ada di hp gw
OTk4HFU-xn8,trs Gw live 11 april lalu youtube saya gimana banyak konten gta sama hp,trs gw live 11 april lalu youtube saya gimana banyak konten gta sama hp
OTk4HFU-xn8,Woy jangan block akun saya udah atur tgl lahir menjadi 1960,woy jangan block akun saya udah atur tgl lahir menjadi 1960
OTk4HFU-xn8,Ogah😠😈💩👹,ogah
OTk4HFU-xn8,Kalau larangan2 dari dulu pasti bakalan aman. Tinggal tergatung orang tuanya.,kalau larangan2 dari dulu pasti bakalan aman tinggal tergatung orang tuanya
OTk4HFU-xn8,Terus hiburannya apa deh kalo udah biasa HP????????,terus hiburannya apa deh kalo udah biasa hp
OTk4HFU-xn8,Itu lebih baik daripada jadi anak anak sdm rendah,itu lebih baik daripada jadi anak anak sdm rendah
OTk4HFU-xn8,Umur gw 11 woi,umur gw 11 woi
OTk4HFU-xn8,Demo Roblox!!!! Indonesia,demo roblox indonesia
OTk4HFU-xn8,Gile umur gue 7 bentar lagi tanggal 28 mati deh gue💀💀💀💀💀💀,gile umur gue 7 bentar lagi tanggal 28 mati deh gue
OTk4HFU-xn8,"Jika anak tersebut memiliki orang tua yang gaptek ilmu pengetahuan teknologi terutama bagi kalangan orang tua dari generasi X (1965-1980) yang memiliki anak tersebut yang lahir tahun 2011, 2012, 2013, 2014, 2015, sampai 2018 tetapi anak tersebut lebih melek terhadap ilmu pengetahuan teknologi terutama media sosial yang bisa dikembangkan secara kreativitas dan dijadikan sebagai sarana edukasi anak tersebut ke orang tuanya yang gaptek tenologi tetapi di batasi oleh pemerintah, bagaimana itu Meutia Hafid yang katanya ingin meningkatkan literasi media sosial bagi anak tersebut yang bisa mengembangkan kreativitas dalam bentuk konten kreator dan pengembangan kreatif maupun inovasi di gadjet dan laptop tetapi itu di batasi. Jadi negara kita tidak ingin mengembangkan karakter dan inovasi masyarakatnya tetapi dibatasi sebagai bentuk otoritanianisme ala soeharto dulu apalagi yang sekarang dijabat oleh anak mertua mya.",jika anak tersebut memiliki orang tua yang gaptek ilmu pengetahuan teknologi terutama bagi kalangan orang tua dari generasi x 1965 1980 yang memiliki anak tersebut yang lahir tahun 2011 2012 2013 2014 2015 sampai 2018 tetapi anak tersebut lebih melek terhadap ilmu pengetahuan teknologi terutama media sosial yang bisa dikembangkan secara kreativitas dan dijadikan sebagai sarana edukasi anak tersebut ke orang tuanya yang gaptek tenologi tetapi di batasi oleh pemerintah bagaimana itu meutia hafid yang katanya ingin meningkatkan literasi media sosial bagi anak tersebut yang bisa mengembangkan kreativitas dalam bentuk konten kreator dan pengembangan kreatif maupun inovasi di gadjet dan laptop tetapi itu di batasi jadi negara kita tidak ingin mengembangkan karakter dan inovasi masyarakatnya tetapi dibatasi sebagai bentuk otoritanianisme ala soeharto dulu apalagi yang sekarang dijabat oleh anak mertua mya
OTk4HFU-xn8,Saya setuju bgt media sosial ini ditutup buat anak di bawah umur itu. Anak2 menjadi bodor karna sosmed ini.,saya setuju bgt media sosial ini ditutup buat anak di bawah umur itu anak2 menjadi bodor karna sosmed ini
OTk4HFU-xn8,"Sudah bener, emang harus di stooop, judol, paylater, kecanduan game, attitude sosial, dll.. emang harus di stop dan dibatasiii<br><br>Klo bisa sampai 18thn .. dibatasinya, dan game&quot; yg besifat kekerasan",sudah bener emang harus di stooop judol paylater kecanduan game attitude sosial dll emang harus di stop dan dibatasiii klo bisa sampai 18thn dibatasinya dan game yg besifat kekerasan
OTk4HFU-xn8,"Baguss lahh, soalnya srlain berpikir kacau bnyk bocah-2 ky berasa orang penting/pejabat dan masih kecil udh pd pake kacamata min semua, mn tebel-2 pulak min nya, adek sy aja min 6 silinder 3 pdhl br kls 4 es&#39;de pulak",baguss lahh soalnya srlain berpikir kacau bnyk bocah 2 ky berasa orang penting pejabat dan masih kecil udh pd pake kacamata min semua mn tebel 2 pulak min nya adek sy aja min 6 silinder 3 pdhl br kls 4 es de pulak
OTk4HFU-xn8,Apapun kebijakannya pasti ada yg nyinyir.,apapun kebijakannya pasti ada yg nyinyir
OTk4HFU-xn8,ITU TERGANTUNG ORTUNYA. PERCUMA DILARANG KALO SI ORTU BIKININ AKUN. INTINYA JGN MELARANG ANAK BERMAIN GAME. BIARKAN MEREKA &amp; JGN GANGGU URUSAN GAME,itu tergantung ortunya percuma dilarang kalo si ortu bikinin akun intinya jgn melarang anak bermain game biarkan mereka jgn ganggu urusan game
OTk4HFU-xn8,Kenapa polemik?? Stop sja... jgn d biarkan bebas...remaja sdh berani menumbuh nyawa..,kenapa polemik stop sja jgn d biarkan bebas remaja sdh berani menumbuh nyawa
OTk4HFU-xn8,"Aturan ini harusnya menyeluruh termasuk di sekolah , guru harus memberi tugas2 sekolah harus lewat off lline perbanyak referensi  kepada buku, ,,,",aturan ini harusnya menyeluruh termasuk di sekolah guru harus memberi tugas2 sekolah harus lewat off lline perbanyak referensi kepada buku
OTk4HFU-xn8,"Terlambat, tapi lebih baik daripada tidak sama sekali",terlambat tapi lebih baik daripada tidak sama sekali
OTk4HFU-xn8,anything than blocking those gamble websites 🫩✌,anything than blocking those gamble websites
OTk4HFU-xn8,"alasan bocil dengan positif penyampaian dalam hati &quot;buset njir&quot;<a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a> gak bisa berbuat apa-apa&quot; .<br>mantap komdigi teruss tingkatkan lagi keamanan digital dan pembatasan akses khusus bocil di bawah 16thn",alasan bocil dengan positif penyampaian dalam hati buset njir gak bisa berbuat apa apa mantap komdigi teruss tingkatkan lagi keamanan digital dan pembatasan akses khusus bocil di bawah 16thn
OTk4HFU-xn8,"Memang perlu. Jaman dulu saat info msih dominan TV &amp; media cetak, ortu masih gampang kontrol konten untuk anak. Jaman sekarang kadang ortu2 gaptek, kalah sama anak2 dlm penggunaan gadget. Padahal kadang psikologis anak belum siap menerima konten yg terlalu bebas.",memang perlu jaman dulu saat info msih dominan tv media cetak ortu masih gampang kontrol konten untuk anak jaman sekarang kadang ortu2 gaptek kalah sama anak2 dlm penggunaan gadget padahal kadang psikologis anak belum siap menerima konten yg terlalu bebas
OTk4HFU-xn8,Sudah terlambat sudah banyak anak yg stres nga di kasih hp,sudah terlambat sudah banyak anak yg stres nga di kasih hp
OTk4HFU-xn8,Gak usah dengerin polemik polemikan. Masyarakat otak waras pasti setuju klo hp buat orang yang udah umur 18 thn ke atas.,gak usah dengerin polemik polemikan masyarakat otak waras pasti setuju klo hp buat orang yang udah umur 18 thn ke atas
OTk4HFU-xn8,Jangan kasih Hp sebelum anak masuk SMA ( Saya sangat setuju )jd tidak pakai di rumah atau sekolah<br>Namun orang tua juga harus beri contoh,jangan kasih hp sebelum anak masuk sma saya sangat setuju jd tidak pakai di rumah atau sekolah namun orang tua juga harus beri contoh
OTk4HFU-xn8,"Gw lebih setuju klo pembatasan umurnya itu di 9 tahun kebawah, krena sosmed di masa2 smp itu dibutuhin bgt, entah buat tugas disekolah, g smua yg ada di sosmed itu buruk kok msih ada hal positifnya, cuma cara pke anaknya aj yg harus diawasi, atau pemerintah bikin aplikasi parental controls yang di instal di hp ortu, jdi ortu bisa ngatur batas waktu bermain hp untuk anak, bisa pantau layar hp anak, bisa nyalain batasan konten buat anak, dll. <br>Ini pendapat gw ya🙏",gw lebih setuju klo pembatasan umurnya itu di 9 tahun kebawah krena sosmed di masa2 smp itu dibutuhin bgt entah buat tugas disekolah g smua yg ada di sosmed itu buruk kok msih ada hal positifnya cuma cara pke anaknya aj yg harus diawasi atau pemerintah bikin aplikasi parental controls yang di instal di hp ortu jdi ortu bisa ngatur batas waktu bermain hp untuk anak bisa pantau layar hp anak bisa nyalain batasan konten buat anak dll ini pendapat gw ya
OTk4HFU-xn8,Roblox saja di off,roblox saja di off
OTk4HFU-xn8,"Kaelea aturan kakean uud,ujung2e yo duwet",kaelea aturan kakean uud ujung2e yo duwet
OTk4HFU-xn8,Ala teori media sosial bikin kecanduan sma kyk bir ganja to y masi dijual bebas anak2 masi bisa beli di indonesia. Mkny bnr kyk amerika iphone klo mw media sodial harus byr jdi anak kecil gk bisa main,ala teori media sosial bikin kecanduan sma kyk bir ganja to y masi dijual bebas anak2 masi bisa beli di indonesia mkny bnr kyk amerika iphone klo mw media sodial harus byr jdi anak kecil gk bisa main
OTk4HFU-xn8,Emang mai n game itu negative ya,emang mai n game itu negative ya
OTk4HFU-xn8,kalau memang diterapkan harusnya disosialisasikan terlebih dahulu kepada masyarakat setelah disetujui baru boleh,kalau memang diterapkan harusnya disosialisasikan terlebih dahulu kepada masyarakat setelah disetujui baru boleh
OTk4HFU-xn8,HP orang tua berikan kepada anak anak untuk tenangkan anak rewel😅😅😅,hp orang tua berikan kepada anak anak untuk tenangkan anak rewel
OTk4HFU-xn8,"Sebenar yg di kawatirkan itu bukan anak2nya,,,tp harusnya lbh ke attitude  pejabat negara ini yg bermasalah dan sdh sngt genting+ darurat siaga 4",sebenar yg di kawatirkan itu bukan anak2nya tp harusnya lbh ke attitude pejabat negara ini yg bermasalah dan sdh sngt genting darurat siaga 4
OTk4HFU-xn8,Kalau orang tuanya becus semuanya gk seperti ini dan anak2 nurut kepadanya.,kalau orang tuanya becus semuanya gk seperti ini dan anak2 nurut kepadanya
OTk4HFU-xn8,Blokir seluruh aplikasi judol dan seluruh game,blokir seluruh aplikasi judol dan seluruh game
2YHfX7PzVNM,Jangan batasi akun saya banyak konten gta sama Hp,jangan batasi akun saya banyak konten gta sama hp
2YHfX7PzVNM,Masalah nya yang di pake hp orang tua nya<br>Gak ngepek apa apa jika sebatas membatasi akses data pendaptaran akun mah.,masalah nya yang di pake hp orang tua nya gak ngepek apa apa jika sebatas membatasi akses data pendaptaran akun mah
2YHfX7PzVNM,Bu mereka susah dipahami,bu mereka susah dipahami
2YHfX7PzVNM,Kenapa ga jelas kita bukan negara seperti eropa apa lah,kenapa ga jelas kita bukan negara seperti eropa apa lah
2YHfX7PzVNM,"ban semua medsos kecuali CHATGPT , kenapa aku pengen itu ikut diban/dibatasi? oh ga papa mungkin karena alasan banyak orang (terutama di amerika) hampir ga bisa mikir sendiri karena AI bisa melakukan nya untuk mereka, alhasil banyak yg IQ nya turun. jadi mencari info akurat di medsos ga bisa, pada akhirnya cari info yg kemungkinan besar kurang akurat atau membuat lebih bingung  kalau ga dijelasin manual dgn google gemini dan CHATGPT. emang kenapa kan itu bukan medsos kan? Aduh......<br><br>kalau sampe cara langgar dan tahu usia mu pake verifikasi usia yg sama kayak di UK....aku pengen perang rasanya<br>yg banyak di negara luat pernah bilang tentang verifikasi usia itu: its not about the kids, its about control",ban semua medsos kecuali chatgpt kenapa aku pengen itu ikut diban dibatasi oh ga papa mungkin karena alasan banyak orang terutama di amerika hampir ga bisa mikir sendiri karena ai bisa melakukan nya untuk mereka alhasil banyak yg iq nya turun jadi mencari info akurat di medsos ga bisa pada akhirnya cari info yg kemungkinan besar kurang akurat atau membuat lebih bingung kalau ga dijelasin manual dgn google gemini dan chatgpt emang kenapa kan itu bukan medsos kan aduh kalau sampe cara langgar dan tahu usia mu pake verifikasi usia yg sama kayak di uk aku pengen perang rasanya yg banyak di negara luat pernah bilang tentang verifikasi usia itu its not about the kids its about control
2YHfX7PzVNM,"@Lui:1) zaman sekarang sudah penuh teknologi, termasuk hp. zaman sekarang standarnya memang sudah memegang hp di usia 12+. hp sekrang menjadi hiburan utama, solusi utama, pengenalan dunia luar, mengakses informasi besar pun juga dari sosmed.<br>2) dampak negatif: adiksi, penipuan online, paparan pornografi, serangan siber.<br>→penipuan: bisa memberikan anak2 pengenalan &amp; pengetahuan tentang penipuan, dan cara mengidentifikasikannya. melarang sosmed justru menolak perkembangan antisipasi.<br>→ serangan siber: pemerintah bisa membloki atau memfilter kata2, konten, tujuan yang bersifat perundungan, pelecehan, intimidasi. caranya: bisa meningkatkan keketatan filter aplikasi. ketika konten banyak di report dengan bukti yang kuat, bisa langsung di blokir.<br>→ paparan pornografi: orang tua bisa mengawasi penggunaan, pencarian web, histori konten yang di telusuri anak. penyelidikan akses pornografi juga perlu ditingkatkan, tidak hanya melarang, tetapi pemerintah juga perlu terjun untuk melakukan pemberantasan akses pornografi. pemfilteran report juga bisa semakin di ketatkan.<br>→ adiksi: pemfilteran dan keketatan blokir sistem bisa di terapkan ke seluruh konten. sistem filter di aplikasi juga perlu ditingkatkan. ketika konten banyak di report; dengan bukti kuat bisa langsung diblokir.<br>kalau kita analisis lebih dalam, banyak solusi yang bisa kita pake.<br>dampak positif sosmed:<br>peningkatan akses informasi, pengenalan dunia luar, peningkatan sdm, pergaulan sosial lebih luas, hiburan, pemikiran remaja banyak yang rasional &amp; kritis, pendidikan&amp; edukasi lebih lengkap di sosmed, dll. kalau dilakukan pemblokiran akses di bawah 16. Sdm di indonesia semakin turun, kualitas pemikiran semakin kacau, generasi semakin ga terarah, kewajiban orang tua menurun (kontrol sosmed), kewajiban sistem filterisasi sosmed di negara juga kacau. ketika dah di atas umur 16 juga kalau belum di didik juga akan terus mendapat dampak negatif.",1 zaman sekarang sudah penuh teknologi termasuk hp zaman sekarang standarnya memang sudah memegang hp di usia 12 hp sekrang menjadi hiburan utama solusi utama pengenalan dunia luar mengakses informasi besar pun juga dari sosmed 2 dampak negatif adiksi penipuan online paparan pornografi serangan siber penipuan bisa memberikan anak2 pengenalan pengetahuan tentang penipuan dan cara mengidentifikasikannya melarang sosmed justru menolak perkembangan antisipasi serangan siber pemerintah bisa membloki atau memfilter kata2 konten tujuan yang bersifat perundungan pelecehan intimidasi caranya bisa meningkatkan keketatan filter aplikasi ketika konten banyak di report dengan bukti yang kuat bisa langsung di blokir paparan pornografi orang tua bisa mengawasi penggunaan pencarian web histori konten yang di telusuri anak penyelidikan akses pornografi juga perlu ditingkatkan tidak hanya melarang tetapi pemerintah juga perlu terjun untuk melakukan pemberantasan akses pornografi pemfilteran report juga bisa semakin di ketatkan adiksi pemfilteran dan keketatan blokir sistem bisa di terapkan ke seluruh konten sistem filter di aplikasi juga perlu ditingkatkan ketika konten banyak di report dengan bukti kuat bisa langsung diblokir kalau kita analisis lebih dalam banyak solusi yang bisa kita pake dampak positif sosmed peningkatan akses informasi pengenalan dunia luar peningkatan sdm pergaulan sosial lebih luas hiburan pemikiran remaja banyak yang rasional kritis pendidikan edukasi lebih lengkap di sosmed dll kalau dilakukan pemblokiran akses di bawah 16 sdm di indonesia semakin turun kualitas pemikiran semakin kacau generasi semakin ga terarah kewajiban orang tua menurun kontrol sosmed kewajiban sistem filterisasi sosmed di negara juga kacau ketika dah di atas umur 16 juga kalau belum di didik juga akan terus mendapat dampak negatif
2YHfX7PzVNM,Anjingnya,anjingnya
2YHfX7PzVNM,saran saya yak buk ya 😂 minimal judol juga diblokir sekalian banyak perjudolan diluar sana jangan ngurusin anak juga lebih bahaya judol untuk mempengaruhi anak anak tau gk saya disini kgk setuju dinonaktifkan nah orang tua belikan hp buat belajar kasian adek saya daftar paskibraka segala macemg gk bisa liat info nya gimana coba?? saya heran kenapa disini cuman anak anak anak aja gk ada lain bandar judol gk buk? tiktok Instagram itu aman cuman ada oknum tertentu aja jadi minimal dinonaktifkan itu 6-12 itu masih anak anak ini 13-16 uda termasuk remaja😂 heran banget maaf ya buk cuman bilang aja kasian yg tka banyak cari soal di yt tt Instagram Facebook itu diatas uda termasuk remaja masa dinonaktifkan semua ini dinamakan generasi emas sekarang uda canggih buk jangan menghambat mereka itu karna oknum tertentu menyebar video video 18+ hp juga kegunaan nya belajar ngirim soal tugas buat tugas bahkan ada yg buat tugas di upload di tiktok buat edukasi buk bukan saya gk terima yang harus banget dibatasin umur 6-12 tahun buk nah itu buk ya jadi cuman kasian sekolah sekolah diluar sana bahkan orang yg tidak punya hp harus make pc buat cari soal tka ujian tka juga buk buk,saran saya yak buk ya minimal judol juga diblokir sekalian banyak perjudolan diluar sana jangan ngurusin anak juga lebih bahaya judol untuk mempengaruhi anak anak tau gk saya disini kgk setuju dinonaktifkan nah orang tua belikan hp buat belajar kasian adek saya daftar paskibraka segala macemg gk bisa liat info nya gimana coba saya heran kenapa disini cuman anak anak anak aja gk ada lain bandar judol gk buk tiktok instagram itu aman cuman ada oknum tertentu aja jadi minimal dinonaktifkan itu 6 12 itu masih anak anak ini 13 16 uda termasuk remaja heran banget maaf ya buk cuman bilang aja kasian yg tka banyak cari soal di yt tt instagram facebook itu diatas uda termasuk remaja masa dinonaktifkan semua ini dinamakan generasi emas sekarang uda canggih buk jangan menghambat mereka itu karna oknum tertentu menyebar video video 18 hp juga kegunaan nya belajar ngirim soal tugas buat tugas bahkan ada yg buat tugas di upload di tiktok buat edukasi buk bukan saya gk terima yang harus banget dibatasin umur 6 12 tahun buk nah itu buk ya jadi cuman kasian sekolah sekolah diluar sana bahkan orang yg tidak punya hp harus make pc buat cari soal tka ujian tka juga buk buk
