video_id,comment,clean_comment,label
2YHfX7PzVNM,"@Lui:1) zaman sekarang sudah penuh teknologi, termasuk hp. zaman sekarang standarnya memang sudah memegang hp di usia 12+. hp sekrang menjadi hiburan utama, solusi utama, pengenalan dunia luar, mengakses informasi besar pun juga dari sosmed.<br>2) dampak negatif: adiksi, penipuan online, paparan pornografi, serangan siber.<br>→penipuan: bisa memberikan anak2 pengenalan &amp; pengetahuan tentang penipuan, dan cara mengidentifikasikannya. melarang sosmed justru menolak perkembangan antisipasi.<br>→ serangan siber: pemerintah bisa membloki atau memfilter kata2, konten, tujuan yang bersifat perundungan, pelecehan, intimidasi. caranya: bisa meningkatkan keketatan filter aplikasi. ketika konten banyak di report dengan bukti yang kuat, bisa langsung di blokir.<br>→ paparan pornografi: orang tua bisa mengawasi penggunaan, pencarian web, histori konten yang di telusuri anak. penyelidikan akses pornografi juga perlu ditingkatkan, tidak hanya melarang, tetapi pemerintah juga perlu terjun untuk melakukan pemberantasan akses pornografi. pemfilteran report juga bisa semakin di ketatkan.<br>→ adiksi: pemfilteran dan keketatan blokir sistem bisa di terapkan ke seluruh konten. sistem filter di aplikasi juga perlu ditingkatkan. ketika konten banyak di report; dengan bukti kuat bisa langsung diblokir.<br>kalau kita analisis lebih dalam, banyak solusi yang bisa kita pake.<br>dampak positif sosmed:<br>peningkatan akses informasi, pengenalan dunia luar, peningkatan sdm, pergaulan sosial lebih luas, hiburan, pemikiran remaja banyak yang rasional &amp; kritis, pendidikan&amp; edukasi lebih lengkap di sosmed, dll. kalau dilakukan pemblokiran akses di bawah 16. Sdm di indonesia semakin turun, kualitas pemikiran semakin kacau, generasi semakin ga terarah, kewajiban orang tua menurun (kontrol sosmed), kewajiban sistem filterisasi sosmed di negara juga kacau. ketika dah di atas umur 16 juga kalau belum di didik juga akan terus mendapat dampak negatif.",lui1 zaman sekarang sudah penuh teknologi termasuk hp zaman sekarang standarnya memang sudah memegang hp di usia 12 hp sekrang menjadi hiburan utama solusi utama pengenalan dunia luar mengakses informasi besar pun juga dari sosmed2 dampak negatif adiksi penipuan online paparan pornografi serangan siberpenipuan bisa memberikan anak2 pengenalan pengetahuan tentang penipuan dan cara mengidentifikasikannya melarang sosmed justru menolak perkembangan antisipasi serangan siber pemerintah bisa membloki atau memfilter kata2 konten tujuan yang bersifat perundungan pelecehan intimidasi caranya bisa meningkatkan keketatan filter aplikasi ketika konten banyak di report dengan bukti yang kuat bisa langsung di blokir paparan pornografi orang tua bisa mengawasi penggunaan pencarian web histori konten yang di telusuri anak penyelidikan akses pornografi juga perlu ditingkatkan tidak hanya melarang tetapi pemerintah juga perlu terjun untuk melakukan pemberantasan akses pornografi pemfilteran report juga bisa semakin di ketatkan adiksi pemfilteran dan keketatan blokir sistem bisa di terapkan ke seluruh konten sistem filter di aplikasi juga perlu ditingkatkan ketika konten banyak di report dengan bukti kuat bisa langsung diblokirkalau kita analisis lebih dalam banyak solusi yang bisa kita pakedampak positif sosmedpeningkatan akses informasi pengenalan dunia luar peningkatan sdm pergaulan sosial lebih luas hiburan pemikiran remaja banyak yang rasional kritis pendidikan edukasi lebih lengkap di sosmed dll kalau dilakukan pemblokiran akses di bawah 16 sdm di indonesia semakin turun kualitas pemikiran semakin kacau generasi semakin ga terarah kewajiban orang tua menurun kontrol sosmed kewajiban sistem filterisasi sosmed di negara juga kacau ketika dah di atas umur 16 juga kalau belum di didik juga akan terus mendapat dampak negatif,negative
2YHfX7PzVNM,saran saya yak buk ya 😂 minimal judol juga diblokir sekalian banyak perjudolan diluar sana jangan ngurusin anak juga lebih bahaya judol untuk mempengaruhi anak anak tau gk saya disini kgk setuju dinonaktifkan nah orang tua belikan hp buat belajar kasian adek saya daftar paskibraka segala macemg gk bisa liat info nya gimana coba?? saya heran kenapa disini cuman anak anak anak aja gk ada lain bandar judol gk buk? tiktok Instagram itu aman cuman ada oknum tertentu aja jadi minimal dinonaktifkan itu 6-12 itu masih anak anak ini 13-16 uda termasuk remaja😂 heran banget maaf ya buk cuman bilang aja kasian yg tka banyak cari soal di yt tt Instagram Facebook itu diatas uda termasuk remaja masa dinonaktifkan semua ini dinamakan generasi emas sekarang uda canggih buk jangan menghambat mereka itu karna oknum tertentu menyebar video video 18+ hp juga kegunaan nya belajar ngirim soal tugas buat tugas bahkan ada yg buat tugas di upload di tiktok buat edukasi buk bukan saya gk terima yang harus banget dibatasin umur 6-12 tahun buk nah itu buk ya jadi cuman kasian sekolah sekolah diluar sana bahkan orang yg tidak punya hp harus make pc buat cari soal tka ujian tka juga buk buk,saran saya yak buk ya minimal judol juga diblokir sekalian banyak perjudolan diluar sana jangan ngurusin anak juga lebih bahaya judol untuk mempengaruhi anak anak tau gk saya disini kgk setuju dinonaktifkan nah orang tua belikan hp buat belajar kasian adek saya daftar paskibraka segala macemg gk bisa liat info nya gimana coba saya heran kenapa disini cuman anak anak anak aja gk ada lain bandar judol gk buk tiktok instagram itu aman cuman ada oknum tertentu aja jadi minimal dinonaktifkan itu 612 itu masih anak anak ini 1316 uda termasuk remaja heran banget maaf ya buk cuman bilang aja kasian yg tka banyak cari soal di yt tt instagram facebook itu diatas uda termasuk remaja masa dinonaktifkan semua ini dinamakan generasi emas sekarang uda canggih buk jangan menghambat mereka itu karna oknum tertentu menyebar video video 18 hp juga kegunaan nya belajar ngirim soal tugas buat tugas bahkan ada yg buat tugas di upload di tiktok buat edukasi buk bukan saya gk terima yang harus banget dibatasin umur 612 tahun buk nah itu buk ya jadi cuman kasian sekolah sekolah diluar sana bahkan orang yg tidak punya hp harus make pc buat cari soal tka ujian tka juga buk buk,negative
2YHfX7PzVNM,Assalamualaikum warahmatullahi wabarakatuh <br><br>PINDAH BRUNEI AJA KALIAN DEH enak loh gak sok asik,assalamualaikum warahmatullahi wabarakatuh pindah brunei aja kalian deh enak loh gak sok asik,negative
2YHfX7PzVNM,Woi orang orang juga butuh hiburan bukan malah dilarang jika tidak ada hiburan maka aku percaya orang orang akan demo,woi orang orang juga butuh hiburan bukan malah dilarang jika tidak ada hiburan maka aku percaya orang orang akan demo,negative
2YHfX7PzVNM,Gak ada hiburan banget,gak ada hiburan banget,negative
2YHfX7PzVNM,masa genz umur 13 15 nonton Coco melon 😂,masa genz umur 13 15 nonton coco melon,negative
2YHfX7PzVNM,PEMERINTAH KONOHA GW GAK SETUJU KALO YOTUB TIKTOK DAN LAINYA DI BLOKIR DAN DI BATASI,pemerintah konoha gw gak setuju kalo yotub tiktok dan lainya di blokir dan di batasi,negative
2YHfX7PzVNM,Menuju Indonesia (c)EMAS🥀🥀,menuju indonesia cemas,negative
2YHfX7PzVNM,GW NGGAK SETUJU LALU KALO DI BATAS ANAK Berusia 13 tahun BAGAIMANA LIAT VIDEO-VIDEO ORANG LAIN MASA ANAK REMAJA BISA NONTON YOUTUBE KIDS!!,gw nggak setuju lalu kalo di batas anak berusia 13 tahun bagaimana liat videovideo orang lain masa anak remaja bisa nonton youtube kids,negative
2YHfX7PzVNM,Baaacooot pemerintah agak dongggo kah?,baaacooot pemerintah agak dongggo kah,negative
2YHfX7PzVNM,"Wehhh anak anak aja dilarang kenapa nih lagi STRES ya lama lama ni anak ² di indo bisa GILA ya kalau mau buat aturan jan gtu kali, logika nya dari mana nih",wehhh anak anak aja dilarang kenapa nih lagi stres ya lama lama ni anak di indo bisa gila ya kalau mau buat aturan jan gtu kali logika nya dari mana nih,negative
2YHfX7PzVNM,"bismillah bertahap perbaikan generasi bangsa, aamiin3x",bismillah bertahap perbaikan generasi bangsa aamiin3x,positive
2YHfX7PzVNM,"A social media ban isn’t a shield; it’s a blindfold. By cutting off access for young Indonesians, we aren&#39;t just removing &quot;apps&quot;, we are cutting off access to global classrooms, creative portfolios, and vital community support. In an era where digital literacy is as essential as reading and writing, a ban leaves our youth unprepared for the future economy.<br>Social media is where students find supplementary tutorials that their schools might lack and where young creators in remote provinces find a global stage. Instead of a blanket prohibition that will only drive users toward unmonitored &quot;shadow&quot; access via VPNs, we should be demanding better digital education and more robust parental tools. Let’s focus on teaching our youth how to navigate the digital world safely and responsibly, rather than isolating them from it. Empowerment through education is always more effective than protection through exclusion.",a social media ban isnt a shield its a blindfold by cutting off access for young indonesians we arent just removing apps we are cutting off access to global classrooms creative portfolios and vital community support in an era where digital literacy is as essential as reading and writing a ban leaves our youth unprepared for the future economysocial media is where students find supplementary tutorials that their schools might lack and where young creators in remote provinces find a global stage instead of a blanket prohibition that will only drive users toward unmonitored shadow access via vpns we should be demanding better digital education and more robust parental tools lets focus on teaching our youth how to navigate the digital world safely and responsibly rather than isolating them from it empowerment through education is always more effective than protection through exclusion,negative
2YHfX7PzVNM,"kita tuh Indonesia, bukan Australia bukan Ingris, bukan Eropa lainya, ngapain ikut2 peraturan mereka yang gak penting, udah jelas2 itu jebakan pencurian data dengan memaksa mengunakan ID di social media hanya untuk membuktikan akun dewasa yang akan resiko pencurian dan penjualan data dan doxing itu illegal di Indonesia jadi ngapain kita berlutut kaki pada peraturan negara2 luar Indonesia, yang tanggung jawab untuk menggurus anak2 itu orang tua bukan pemerintah, kalau pemerintah yang mengaturkan anak2 untuk apa gunanya ortunya mereka tetap gaka ada tanggung jawabnya dan malah merepotkan orang tua lain",kita tuh indonesia bukan australia bukan ingris bukan eropa lainya ngapain ikut2 peraturan mereka yang gak penting udah jelas2 itu jebakan pencurian data dengan memaksa mengunakan id di social media hanya untuk membuktikan akun dewasa yang akan resiko pencurian dan penjualan data dan doxing itu illegal di indonesia jadi ngapain kita berlutut kaki pada peraturan negara2 luar indonesia yang tanggung jawab untuk menggurus anak2 itu orang tua bukan pemerintah kalau pemerintah yang mengaturkan anak2 untuk apa gunanya ortunya mereka tetap gaka ada tanggung jawabnya dan malah merepotkan orang tua lain,negative
2YHfX7PzVNM,Halah pasti pemerintah takut nanti anak² tau fakta Prabowo tukang tipu Ama presiden bodoh yang mau di jadiin mainan Donald Trump 😂😂😂,halah pasti pemerintah takut nanti anak tau fakta prabowo tukang tipu ama presiden bodoh yang mau di jadiin mainan donald trump,negative
2YHfX7PzVNM,"goblok banget, jelas banget media sosial bukan dipake cuman buat dimainin doang tpi buat nyari informasi, apalagi bagi pelajar krusial banget media sosial terutama youtube",goblok banget jelas banget media sosial bukan dipake cuman buat dimainin doang tpi buat nyari informasi apalagi bagi pelajar krusial banget media sosial terutama youtube,negative
2YHfX7PzVNM,"Usul kalau daftar sosmed pakai nik, jadi orang umur 17 tahun bisa bikin account sosmed",usul kalau daftar sosmed pakai nik jadi orang umur 17 tahun bisa bikin account sosmed,positive
2YHfX7PzVNM,"Kasihan emak-emak zaman sekarang, saking magernya ngedidik anak, sampe minta tolong pemerintah konoha buat jadi satpam digital. Kursus parenting dulu yuk, Bu, gratis kok di YouTube (sebelum dilarang pemerintah).",kasihan emakemak zaman sekarang saking magernya ngedidik anak sampe minta tolong pemerintah konoha buat jadi satpam digital kursus parenting dulu yuk bu gratis kok di youtube sebelum dilarang pemerintah,neutral
2YHfX7PzVNM,"Omon-omon doang, pembatasan itu dr sikap orang tua langsung",omonomon doang pembatasan itu dr sikap orang tua langsung,negative
2YHfX7PzVNM,Iya telat kita nih<br>Wong china yang punya tiktok saya harus 17 plus baru boleh medsos,iya telat kita nihwong china yang punya tiktok saya harus 17 plus baru boleh medsos,negative
2YHfX7PzVNM,YAPING HP KAN BISA LIHAT KONTEN EDUKATIF well well well what we have here beother,yaping hp kan bisa lihat konten edukatif well well well what we have here beother,negative
2YHfX7PzVNM,"Realisasikan seketat ketatnya, jangan omon omon doang. Jangan kompromi dengan developer game atau medsos.",realisasikan seketat ketatnya jangan omon omon doang jangan kompromi dengan developer game atau medsos,positive
2YHfX7PzVNM,Kan ada fitur kontrol anak,kan ada fitur kontrol anak,negative
2YHfX7PzVNM,"Woy lah, cara gw nyari uang buat kuliah gimana njir",woy lah cara gw nyari uang buat kuliah gimana njir,negative
2YHfX7PzVNM,kita demo yok,kita demo yok,negative
2YHfX7PzVNM,judol juga hapus,judol juga hapus,positive
2YHfX7PzVNM,"Cemananya komdigi nih,mendingan hapus judol",cemananya komdigi nihmendingan hapus judol,negative
2YHfX7PzVNM,mantaap,mantaap,positive
2YHfX7PzVNM,Demo kayak di Nepal yok gen z,demo kayak di nepal yok gen z,negative
2YHfX7PzVNM,woi lah gimana bisa belajar,woi lah gimana bisa belajar,negative
2YHfX7PzVNM,"GAK SETUJU,",gak setuju,negative
2YHfX7PzVNM,Ga ada efeknya. Anak tinggal pake akun kakak/ortu nya,ga ada efeknya anak tinggal pake akun kakakortu nya,negative
2YHfX7PzVNM,Setuju....parah sekarang,setujuparah sekarang,positive
2YHfX7PzVNM,"Bod*hnya pemerintah, anak2 dibawah usia itu juga harusnya dilarang 😭😭😭😭 kalian benar2 budak kapitalisme, siap-siaplah kalian pertanggungjawabkan hasil dr apa yg kalian perbuat atas jabatan kalian, langsung di hadapan Tuhan, siap-siaplah menanggung akibatnya, krn umur ga ada yg tau",bodhnya pemerintah anak2 dibawah usia itu juga harusnya dilarang kalian benar2 budak kapitalisme siapsiaplah kalian pertanggungjawabkan hasil dr apa yg kalian perbuat atas jabatan kalian langsung di hadapan tuhan siapsiaplah menanggung akibatnya krn umur ga ada yg tau,negative
2YHfX7PzVNM,Setuju 100%,setuju 100,positive
2YHfX7PzVNM,bagaimana kalau anak pakai hp kakak atau ibunya ?,bagaimana kalau anak pakai hp kakak atau ibunya,neutral
vk2Ynj24qNA,kami dukung pemerintah dan komdigi. ini aturan terbaik untuk generasi mudah indonesia.,kami dukung pemerintah dan komdigi ini aturan terbaik untuk generasi mudah indonesia,positive
vk2Ynj24qNA,Ehm gini lo emang youtube banyak video 4no? Perasaan kagak ada deh,ehm gini lo emang youtube banyak video 4no perasaan kagak ada deh,negative
vk2Ynj24qNA,Uuh dasar pemerintah gak jelas!!!!,uuh dasar pemerintah gak jelas,negative
vk2Ynj24qNA,Nah nah kalok Roblox di blokir kok  judol gak di blokir urusin korupsi aja enggak di urusin kan masih banyak game kecuali Roblox kayak ml HOK ff juga kok gak di blokir kocak banget,nah nah kalok roblox di blokir kok judol gak di blokir urusin korupsi aja enggak di urusin kan masih banyak game kecuali roblox kayak ml hok ff juga kok gak di blokir kocak banget,neutral
vk2Ynj24qNA,bang aku Youtuber baru padahal mala umur 16 tahun😭😭😭😭😭😭😭😭😭😭,bang aku youtuber baru padahal mala umur 16 tahun,negative
vk2Ynj24qNA,Please pemerintah Indonesia jangan menghapuskan YouTube di tik tok Instagram Facebook dan Roblox Ruslan kan usianya kan 11 tahun,please pemerintah indonesia jangan menghapuskan youtube di tik tok instagram facebook dan roblox ruslan kan usianya kan 11 tahun,negative
vk2Ynj24qNA,Terus aku upload konten nya gimana😭,terus aku upload konten nya gimana,negative
vk2Ynj24qNA,Akun yutube anak ku hilang. Padahal isinya video2 Salawat. Anakki jadi nangis kerena video salawat dan video klip yg dibuatnya hilang beserta akunnya😢😢😢😢,akun yutube anak ku hilang padahal isinya video2 salawat anakki jadi nangis kerena video salawat dan video klip yg dibuatnya hilang beserta akunnya,negative
vk2Ynj24qNA,Aaaaaaaah udah di Roblox g bisa chat tambah pusing anj 😡😡😡 aaaah aturan apa lagi coba sekarang makin parah,aaaaaaaah udah di roblox g bisa chat tambah pusing anj aaaah aturan apa lagi coba sekarang makin parah,negative
vk2Ynj24qNA,YouTube gw ada subcriber lol,youtube gw ada subcriber lol,negative
vk2Ynj24qNA,Youtube tik tok instagram facebook tidak larang jangan larang aja dong 😡,youtube tik tok instagram facebook tidak larang jangan larang aja dong,negative
vk2Ynj24qNA,Udh 5 tahun Akun roblox ku Buat tapi Malah di Nonaktif emang Asuuu,udh 5 tahun akun roblox ku buat tapi malah di nonaktif emang asuuu,negative
vk2Ynj24qNA,Kenapa roblox di ben roblox itu bisah melatih anak seperti gunung  dan broxheven itu biar anak bisah bermain kenapa judi malah gak bi ben,kenapa roblox di ben roblox itu bisah melatih anak seperti gunung dan broxheven itu biar anak bisah bermain kenapa judi malah gak bi ben,negative
vk2Ynj24qNA,Yaudah tinggal bikin akun baru aja yang umurnya lebih dari 16 tahun kita anak anai seperti aku praremaja aja udah tahu ya <br>Tapi semua masalah GK bisa diselesaiin dengan di nonaktifkan,yaudah tinggal bikin akun baru aja yang umurnya lebih dari 16 tahun kita anak anai seperti aku praremaja aja udah tahu ya tapi semua masalah gk bisa diselesaiin dengan di nonaktifkan,negative
vk2Ynj24qNA,pemerintah GK adil jahat,pemerintah gk adil jahat,negative
vk2Ynj24qNA,Aku gk setuju satu alesan  kita butuh media sosial untuk belajar dqn mendapatkan ilmu misal ada pr kerajinan kita bisa melihat tutorial agar lebih cepat dan mudah jadi tolong jangan seperti itu<br>Yang setuju sama pendapat aku sipa aja,aku gk setuju satu alesan kita butuh media sosial untuk belajar dqn mendapatkan ilmu misal ada pr kerajinan kita bisa melihat tutorial agar lebih cepat dan mudah jadi tolong jangan seperti ituyang setuju sama pendapat aku sipa aja,negative
vk2Ynj24qNA,Jangan woiiii gimana kami nonton 🤬🤬🤬🤬🤬,jangan woiiii gimana kami nonton,negative
vk2Ynj24qNA,Kok kementrian tegasih kalau gak ada bocil tiktok dan YouTube akan sepi terus semua YouTuber akan sepi YouTube ku sepi dong 😭😭😭😭😭😭😭😭😭😭😭😭😭😭,kok kementrian tegasih kalau gak ada bocil tiktok dan youtube akan sepi terus semua youtuber akan sepi youtube ku sepi dong,negative
vk2Ynj24qNA,Tau gitu ngapain beli HP ya😢😢,tau gitu ngapain beli hp ya,negative
vk2Ynj24qNA,Woi  jangan hapus Roblox sama YouTube kita gimana cari tutorial sama kesenengan,woi jangan hapus roblox sama youtube kita gimana cari tutorial sama kesenengan,negative
vk2Ynj24qNA,Lu gak jelas,lu gak jelas,negative
vk2Ynj24qNA,langkah terbaik?? menurut aku enggak karena aku hidup di lingkungan yang toxic jdi aku kek gimn gitu sama peraturan ini...,langkah terbaik menurut aku enggak karena aku hidup di lingkungan yang toxic jdi aku kek gimn gitu sama peraturan ini,negative
vk2Ynj24qNA,"Aplikasinya kalau udah di batasi,kasih aplikasi yang disaranin sesuai umur kayak di china,rusia  mereka memboikot tapi kasih aplikasi pengganti yang aman dan baik",aplikasinya kalau udah di batasikasih aplikasi yang disaranin sesuai umur kayak di chinarusia mereka memboikot tapi kasih aplikasi pengganti yang aman dan baik,negative
vk2Ynj24qNA,guys gimana kita demo aja istana presiden,guys gimana kita demo aja istana presiden,negative
vk2Ynj24qNA,Percuma gw nabung uang jajan gw buat nge beli TEB untuk nonton YouTube Instagram Facebook yg lainnya jga malah in jadiny mana bukan <b><del>HOAX</del></b> lagi ah sial klo begini gk usah nabung uang co😡🙁,percuma gw nabung uang jajan gw buat nge beli teb untuk nonton youtube instagram facebook yg lainnya jga malah in jadiny mana bukan hoax lagi ah sial klo begini gk usah nabung uang co,negative
